Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
BYU,Abouo Charles,288,0.557,51.4%,21.2%,63.9%,38.5%,39.6%,40.4%,28.3%,39.2%,37.2%,88.1%,41.3%,73.9%,
BYU,Carlino Matt,274,0.506,47.6%,15.0%,73.2%,20.0%,39.8%,35.8%,17.9%,45.3%,33.1%,68.3%,21.2%,75.9%,
BYU,Zylstra Brock,213,0.585,57.3%,18.3%,79.5%,45.2%,19.2%,39.0%,56.2%,62.4%,37.6%,96.0%,27.7%,64.4%,
BYU,Winder Anson,131,0.488,46.2%,22.1%,65.5%,57.9%,13.7%,22.2%,25.0%,64.1%,29.8%,92.0%,31.3%,63.4%,
BYU,Harrison Damarcus,109,0.411,39.9%,18.3%,70.0%,50.0%,36.7%,25.0%,40.0%,45.0%,26.5%,100.0%,17.4%,52.6%,
BYU,Austin Nate,107,0.570,57.5%,23.4%,72.0%,27.8%,55.1%,55.9%,60.6%,21.5%,30.4%,85.7%,36.4%,51.3%,
BYU,Cusick Craig,89,0.523,49.4%,14.6%,61.5%,25.0%,20.2%,16.7%,33.3%,65.2%,37.9%,100.0%,38.2%,64.7%,
BYU,Rogers Stephen,88,0.568,55.7%,13.6%,83.3%,80.0%,34.1%,50.0%,26.7%,52.3%,34.8%,93.8%,17.0%,66.7%,
BYU,Sharp Josh,23,0.486,41.3%,39.1%,55.6%,100.0%,39.1%,33.3%,0.0%,21.7%,20.0%,100.0%,100.0%,60.9%,
BYU,Martineau Nick,13,0.502,50.0%,0.0%,---,---,61.5%,25.0%,50.0%,38.5%,60.0%,100.0%,15.4%,50.0%,
BYU,Collinsworth Chris,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
BYU,MILLERQUINCY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,Boswell Michael,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,Total,2099,0.553,52.1%,22.7%,72.5%,52.6%,44.9%,42.2%,51.5%,32.3%,34.3%,89.7%,36.7%,70.0%,
Xavier,Lyons Mark,414,0.536,49.5%,42.3%,51.4%,25.6%,22.0%,30.8%,10.7%,35.7%,39.2%,63.8%,32.4%,76.1%,
Xavier,Holloway Tu,387,0.587,48.7%,28.9%,67.0%,22.7%,37.5%,31.7%,2.2%,33.6%,34.6%,31.1%,65.4%,86.2%,
Xavier,Frease Kenny,294,0.524,51.0%,50.7%,64.4%,75.0%,48.6%,37.8%,75.9%,0.7%,0.0%,---,39.5%,56.9%,
Xavier,Wells Dezmine,238,0.568,54.6%,50.8%,61.2%,58.1%,26.9%,40.6%,34.6%,22.3%,37.7%,95.0%,32.4%,67.5%,
Xavier,Walker Andre,163,0.486,47.2%,47.2%,63.6%,59.2%,51.5%,33.3%,53.6%,1.2%,0.0%,---,41.7%,52.9%,
Xavier,Taylor Travis,127,0.493,44.9%,60.6%,58.4%,82.2%,39.4%,24.0%,66.7%,0.0%,---,---,63.8%,60.5%,
Xavier,Robinson Jeff,104,0.539,52.9%,67.3%,64.3%,62.2%,32.7%,29.4%,80.0%,0.0%,---,---,31.7%,57.6%,
Xavier,Redford Brad,96,0.548,53.1%,3.1%,100.0%,0.0%,11.5%,54.5%,33.3%,85.4%,34.1%,100.0%,13.5%,76.9%,
Xavier,Martin Justin,81,0.483,50.0%,28.4%,65.2%,53.3%,21.0%,35.3%,16.7%,50.6%,31.7%,92.3%,34.6%,35.7%,
Xavier,Davis Dee,73,0.432,42.5%,21.9%,62.5%,30.0%,21.9%,18.8%,33.3%,56.2%,29.3%,91.7%,16.4%,50.0%,
Xavier,McKenzie Griffin,6,0.167,16.7%,50.0%,33.3%,100.0%,16.7%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Xavier,Cooper O'Neil,2,0.508,50.0%,100.0%,50.0%,0.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,
Xavier,Dougan Greg,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
Xavier,Total,1985,0.536,49.7%,41.7%,60.9%,51.8%,33.0%,33.4%,40.6%,25.2%,35.1%,68.8%,41.3%,69.5%,
Charlotte,Braswell Chris,317,0.587,53.5%,57.4%,66.5%,60.3%,27.1%,30.2%,69.2%,15.5%,30.6%,93.3%,47.9%,77.6%,
Charlotte,Barnett Javarris,302,0.551,53.1%,27.2%,61.0%,40.0%,23.8%,30.6%,45.5%,49.0%,39.9%,96.6%,18.5%,73.2%,
Charlotte,Mayfield DeMario,278,0.475,45.0%,42.8%,53.8%,53.1%,25.5%,31.0%,13.6%,31.7%,29.5%,92.3%,47.8%,55.6%,
Charlotte,Briscoe Jamar,208,0.466,43.3%,14.9%,54.8%,29.4%,34.6%,30.6%,27.3%,50.5%,32.4%,79.4%,27.4%,68.4%,
Charlotte,Henry Pierria,166,0.478,45.2%,44.0%,52.1%,31.6%,30.1%,32.0%,6.2%,25.9%,32.6%,71.4%,56.0%,54.8%,
Charlotte,Green Derrio,158,0.454,41.5%,19.0%,26.7%,37.5%,20.9%,33.3%,27.3%,60.1%,32.6%,80.6%,27.2%,72.1%,
Charlotte,Nickerson E. Victor,93,0.389,33.9%,39.8%,54.1%,25.0%,39.8%,18.9%,28.6%,20.4%,15.8%,66.7%,57.0%,54.7%,
Charlotte,Williams Terrence,72,0.456,38.9%,43.1%,58.1%,55.6%,30.6%,31.8%,14.3%,26.4%,10.5%,100.0%,55.6%,67.5%,
Charlotte,Sherrill Kj,52,0.544,48.1%,26.9%,78.6%,63.6%,73.1%,36.8%,50.0%,0.0%,---,---,50.0%,76.9%,
Charlotte,Voncina Luka,25,0.462,46.0%,12.0%,66.7%,50.0%,24.0%,33.3%,50.0%,64.0%,31.2%,100.0%,8.0%,50.0%,
Charlotte,Lewis Colby,7,0.429,42.9%,0.0%,---,---,0.0%,---,---,100.0%,28.6%,50.0%,0.0%,---,
Charlotte,Ivankovic Ilija,4,0.782,75.0%,75.0%,66.7%,50.0%,25.0%,100.0%,100.0%,0.0%,---,---,25.0%,100.0%,
Charlotte,Bradbury Lamar,1,1.500,150.0%,0.0%,---,---,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,
Charlotte,Thorne Mike,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Charlotte,Total,1684,0.504,46.9%,35.9%,58.0%,48.7%,29.0%,30.7%,35.3%,35.0%,32.5%,87.5%,39.0%,65.9%,
Canisius,Hymes Alshwan,431,0.504,48.7%,15.1%,58.5%,31.6%,25.3%,42.2%,32.6%,59.6%,32.7%,73.8%,13.0%,73.2%,
Canisius,Washington Harold,411,0.527,47.6%,41.4%,54.7%,17.2%,40.4%,37.3%,9.7%,18.2%,36.0%,59.3%,37.0%,77.6%,
Canisius,Belardo Gaby,308,0.467,44.5%,22.7%,52.9%,35.1%,31.5%,32.0%,22.6%,45.8%,32.6%,82.6%,17.2%,69.8%,
Canisius,Manhertz Chris,169,0.503,43.8%,53.8%,53.8%,63.3%,46.2%,32.1%,60.0%,0.0%,---,---,49.7%,73.8%,
Canisius,Groves Reggie,126,0.476,44.0%,27.0%,38.2%,15.4%,26.2%,42.4%,7.1%,46.8%,32.2%,94.7%,33.3%,66.7%,
Canisius,Heath Josiah,97,0.552,50.5%,50.5%,61.2%,40.0%,48.5%,40.4%,89.5%,1.0%,0.0%,---,56.7%,69.1%,
Canisius,Bleeker Kevin,83,0.437,41.6%,44.6%,59.5%,45.5%,32.5%,18.5%,100.0%,22.9%,26.3%,100.0%,21.7%,61.1%,
Canisius,Milian Franklin,53,0.536,46.2%,47.2%,32.0%,62.5%,18.9%,30.0%,33.3%,34.0%,50.0%,77.8%,49.1%,80.8%,
Canisius,Santiago David,35,0.365,32.9%,45.7%,50.0%,50.0%,28.6%,20.0%,100.0%,25.7%,11.1%,100.0%,28.6%,60.0%,
Canisius,Funk Tyler,9,0.251,22.2%,22.2%,0.0%,---,66.7%,33.3%,100.0%,11.1%,0.0%,---,22.2%,50.0%,
Canisius,Dhal Marial,8,0.584,62.5%,75.0%,66.7%,100.0%,25.0%,50.0%,0.0%,0.0%,---,---,37.5%,33.3%,
Canisius,Ezeamama Sean,1,1.026,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,200.0%,100.0%,
Canisius,Total,1731,0.499,46.2%,32.7%,53.5%,36.0%,33.8%,35.9%,33.8%,33.5%,32.9%,77.0%,29.1%,72.8%,
Wake Forest,McKie Travis,366,0.566,52.3%,47.8%,61.1%,60.7%,28.4%,33.7%,48.6%,23.8%,37.9%,93.9%,42.6%,73.7%,
Wake Forest,Harris C.J.,321,0.621,55.3%,28.7%,62.0%,26.3%,35.2%,41.6%,8.5%,36.1%,42.2%,73.5%,53.9%,84.4%,
Wake Forest,Chennault Tony,247,0.468,42.5%,51.8%,53.9%,30.4%,28.7%,25.4%,11.1%,19.4%,25.0%,100.0%,42.5%,64.8%,
Wake Forest,Mescheriakov Nikita,222,0.473,41.9%,38.7%,54.7%,44.7%,26.6%,32.2%,26.3%,34.7%,23.4%,94.4%,37.8%,73.8%,
Wake Forest,Fischer Chase,177,0.499,46.0%,11.9%,52.4%,63.6%,19.2%,35.3%,41.7%,68.9%,32.0%,89.7%,22.0%,82.1%,
Wake Forest,Desrosiers Carson,127,0.509,48.8%,29.9%,60.5%,73.9%,42.5%,38.9%,47.6%,27.6%,34.3%,100.0%,33.9%,60.5%,
Wake Forest,Walker Ty,79,0.501,48.1%,50.6%,70.0%,57.1%,49.4%,25.6%,50.0%,0.0%,---,---,12.7%,80.0%,
Wake Forest,Fields Anthony,33,0.310,25.8%,33.3%,45.5%,20.0%,33.3%,18.2%,0.0%,33.3%,9.1%,0.0%,36.4%,58.3%,
Wake Forest,Green Daniel,29,0.435,34.5%,65.5%,47.4%,66.7%,34.5%,10.0%,0.0%,0.0%,---,---,106.9%,58.1%,
Wake Forest,Godwin Brooks,7,0.337,28.6%,57.1%,50.0%,0.0%,42.9%,0.0%,---,0.0%,---,---,57.1%,50.0%,
Wake Forest,Keenan Ryan,5,0.600,60.0%,20.0%,0.0%,---,20.0%,0.0%,---,60.0%,66.7%,100.0%,0.0%,---,
Wake Forest,ATKINSDARION,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wake Forest,GREENERICK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wake Forest,Ingle Aaron,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Wake Forest,Total,1613,0.527,47.9%,38.1%,58.2%,47.2%,30.9%,33.1%,29.1%,30.9%,33.3%,87.3%,40.9%,73.6%,
Northeastern,Smith Joel,332,0.550,51.2%,16.9%,64.3%,55.6%,23.8%,32.9%,38.5%,59.3%,36.5%,86.1%,20.8%,88.4%,
Northeastern,Lee Jonathan,320,0.594,55.0%,31.9%,59.8%,29.5%,30.6%,40.8%,7.5%,37.5%,41.7%,74.0%,39.4%,78.6%,
Northeastern,Ford Quincy,284,0.538,49.8%,29.2%,68.7%,43.9%,32.7%,34.4%,34.4%,38.0%,32.4%,97.1%,35.6%,73.3%,
Northeastern,Spencer Reggie,155,0.545,50.3%,64.5%,62.0%,48.4%,35.5%,29.1%,37.5%,0.0%,---,---,53.5%,67.5%,
Northeastern,Edwards Kashief,141,0.490,43.3%,45.4%,64.1%,58.5%,54.6%,26.0%,65.0%,0.0%,---,---,46.8%,71.2%,
Northeastern,Black Kauri,123,0.455,44.7%,69.1%,55.3%,74.5%,30.9%,21.1%,25.0%,0.0%,---,---,45.5%,46.4%,
Northeastern,Bigby Alwayne,103,0.417,39.8%,45.6%,53.2%,48.0%,29.1%,23.3%,28.6%,25.2%,23.1%,100.0%,41.7%,48.8%,
Northeastern,Pierson Ryan,59,0.362,32.2%,33.9%,45.0%,88.9%,44.1%,26.9%,28.6%,22.0%,15.4%,100.0%,35.6%,57.1%,
Northeastern,Pollard Demetrius,32,0.429,34.4%,25.0%,37.5%,0.0%,18.8%,33.3%,0.0%,56.2%,22.2%,100.0%,50.0%,75.0%,
Northeastern,Banegas-Flores Marco,27,0.362,25.9%,70.4%,36.8%,42.9%,18.5%,0.0%,---,11.1%,0.0%,---,48.1%,76.9%,
Northeastern,Bates Alex,3,0.408,33.3%,100.0%,33.3%,100.0%,0.0%,---,---,0.0%,---,---,133.3%,50.0%,
Northeastern,SIMMONSKK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northeastern,Total,1579,0.521,48.2%,37.2%,59.5%,50.4%,32.1%,31.2%,31.0%,30.7%,34.8%,85.8%,37.9%,70.2%,
UT Martin,Liabo Mike,448,0.463,42.4%,11.6%,65.4%,50.0%,38.6%,31.2%,22.2%,49.8%,30.5%,79.4%,21.7%,80.4%,
UT Martin,Taylor Myles,261,0.564,49.6%,50.6%,60.6%,72.5%,43.3%,39.8%,68.9%,6.1%,18.8%,100.0%,64.0%,74.9%,
UT Martin,Smith Dane,208,0.531,50.7%,56.2%,61.5%,38.9%,40.9%,37.6%,34.4%,2.9%,16.7%,100.0%,36.5%,63.2%,
UT Martin,King Troy,195,0.500,45.6%,20.5%,42.5%,41.2%,29.7%,51.7%,43.3%,49.7%,28.9%,89.3%,35.4%,72.5%,
UT Martin,Washington Jeremy,176,0.465,44.0%,31.8%,53.6%,40.0%,55.1%,44.3%,74.4%,13.1%,13.0%,66.7%,21.0%,67.6%,
UT Martin,Maclin Corderio,153,0.522,49.0%,44.4%,70.6%,75.0%,55.6%,31.8%,63.0%,0.0%,---,---,38.6%,66.1%,
UT Martin,Minor Omari,90,0.427,37.2%,41.1%,48.6%,33.3%,45.6%,26.8%,18.2%,13.3%,25.0%,100.0%,38.9%,68.6%,
UT Martin,Richardson Chris,48,0.374,31.2%,35.4%,35.3%,16.7%,29.2%,21.4%,0.0%,35.4%,23.5%,100.0%,41.7%,65.0%,
UT Martin,Harris Martez,37,0.364,35.1%,37.8%,42.9%,50.0%,32.4%,8.3%,100.0%,29.7%,36.4%,75.0%,16.2%,50.0%,
UT Martin,Love Gary,34,0.509,51.5%,14.7%,60.0%,100.0%,14.7%,20.0%,100.0%,70.6%,37.5%,100.0%,20.6%,42.9%,
UT Martin,Taylor Khristian,22,0.459,50.0%,27.3%,83.3%,20.0%,36.4%,37.5%,33.3%,36.4%,25.0%,100.0%,50.0%,27.3%,
UT Martin,York Eli,18,0.408,33.3%,44.4%,62.5%,60.0%,55.6%,10.0%,100.0%,0.0%,---,---,33.3%,83.3%,
UT Martin,Mopo Pierre,7,0.126,14.3%,28.6%,0.0%,---,71.4%,20.0%,0.0%,0.0%,---,---,28.6%,0.0%,
UT Martin,Total,1697,0.491,45.0%,32.6%,58.5%,54.0%,41.6%,35.7%,48.4%,25.8%,28.6%,84.8%,34.9%,70.3%,
Ill.-Chicago,Talton Gary,319,0.482,42.5%,27.9%,53.9%,8.3%,42.9%,34.3%,14.9%,29.2%,29.0%,63.0%,28.2%,86.7%,
Ill.-Chicago,Barnes Daniel,299,0.480,45.8%,11.7%,51.4%,38.9%,21.4%,35.9%,34.8%,66.9%,32.0%,87.5%,17.7%,69.8%,
Ill.-Chicago,Williams Darrin,214,0.560,54.2%,61.7%,65.2%,57.0%,38.3%,36.6%,60.0%,0.0%,---,---,44.4%,61.1%,
Ill.-Chicago,Humes Hayden,192,0.581,55.5%,19.3%,67.6%,52.0%,29.7%,35.1%,40.0%,51.0%,41.8%,95.1%,22.4%,79.1%,
Ill.-Chicago,Brown Marc,179,0.469,40.8%,22.3%,47.5%,31.6%,26.8%,18.8%,44.4%,50.8%,33.0%,100.0%,40.2%,75.0%,
Ill.-Chicago,Carter Paris,125,0.480,44.0%,68.8%,52.3%,60.0%,31.2%,25.6%,40.0%,0.0%,---,---,80.8%,55.4%,
Ill.-Chicago,Travis Greg,96,0.423,40.1%,50.0%,47.9%,21.7%,34.4%,24.2%,37.5%,15.6%,33.3%,80.0%,49.0%,48.9%,
Ill.-Chicago,Bush Matt,47,0.375,38.3%,14.9%,28.6%,100.0%,12.8%,16.7%,0.0%,72.3%,29.4%,100.0%,4.3%,0.0%,
Ill.-Chicago,Sutter Sammy,39,0.470,41.0%,38.5%,46.7%,14.3%,23.1%,33.3%,0.0%,38.5%,26.7%,100.0%,30.8%,83.3%,
Ill.-Chicago,Tyler Dorian,23,0.313,32.6%,52.2%,50.0%,16.7%,21.7%,0.0%,---,26.1%,16.7%,100.0%,8.7%,0.0%,
Ill.-Chicago,Brown Jerome,22,0.500,50.0%,0.0%,---,---,13.6%,66.7%,0.0%,86.4%,31.6%,100.0%,0.0%,---,
Ill.-Chicago,Simonton Will,21,0.284,19.0%,33.3%,28.6%,0.0%,61.9%,15.4%,50.0%,4.8%,0.0%,---,71.4%,53.3%,
Ill.-Chicago,Robinson Rob,19,0.431,39.5%,26.3%,40.0%,0.0%,15.8%,33.3%,100.0%,57.9%,27.3%,66.7%,21.1%,75.0%,
Ill.-Chicago,Fells Ahman,12,0.410,45.8%,25.0%,100.0%,33.3%,16.7%,50.0%,100.0%,58.3%,14.3%,0.0%,25.0%,0.0%,
Ill.-Chicago,Kelley Anthony,4,0.375,37.5%,0.0%,---,---,25.0%,0.0%,---,75.0%,33.3%,100.0%,0.0%,---,
Ill.-Chicago,Total,1611,0.489,45.5%,32.0%,55.4%,40.6%,31.2%,31.3%,35.0%,36.8%,32.5%,88.1%,33.5%,67.0%,
Robert Morris,Jones Velton,457,0.505,42.0%,24.1%,52.7%,13.8%,35.2%,27.3%,9.1%,40.7%,32.3%,75.0%,59.1%,76.7%,
Robert Morris,Williams Coron,328,0.562,53.5%,8.2%,44.4%,58.3%,27.1%,37.1%,42.4%,64.6%,41.0%,92.0%,18.6%,82.0%,
Robert Morris,Jones Lucky,239,0.506,43.9%,37.7%,48.9%,40.9%,29.3%,40.0%,67.9%,33.1%,27.8%,100.0%,47.3%,76.1%,
Robert Morris,Johnson Russell,234,0.503,47.6%,28.6%,61.2%,51.2%,34.6%,37.0%,53.3%,36.8%,31.4%,96.3%,24.8%,69.0%,
Robert Morris,Myers Anthony,174,0.555,50.9%,35.1%,50.8%,29.0%,15.5%,18.5%,40.0%,49.4%,40.7%,97.1%,41.4%,75.0%,
Robert Morris,McFadden Mike,167,0.541,53.9%,88.6%,58.8%,57.5%,11.4%,15.8%,100.0%,0.0%,---,---,55.1%,52.2%,
Robert Morris,Thompson Lijah,167,0.547,46.7%,67.1%,55.4%,66.1%,32.9%,29.1%,56.2%,0.0%,---,---,58.1%,79.4%,
Robert Morris,Bridges Lawrence,99,0.553,57.6%,88.9%,62.5%,58.2%,10.1%,20.0%,50.0%,1.0%,0.0%,---,56.6%,44.6%,
Robert Morris,Herman Brandon,63,0.384,37.3%,25.4%,43.8%,28.6%,41.3%,34.6%,22.2%,33.3%,23.8%,100.0%,28.6%,44.4%,
Robert Morris,Armstrong Keith,57,0.455,47.4%,84.2%,54.2%,53.8%,15.8%,11.1%,100.0%,0.0%,---,---,36.8%,33.3%,
Robert Morris,Appolon David,25,0.520,52.0%,32.0%,37.5%,66.7%,28.0%,57.1%,50.0%,40.0%,40.0%,100.0%,16.0%,50.0%,
Robert Morris,Washington Darren,4,0.500,50.0%,75.0%,66.7%,0.0%,25.0%,0.0%,---,0.0%,---,---,0.0%,---,
Robert Morris,Lewis Treadwell,4,0.250,25.0%,25.0%,0.0%,---,75.0%,33.3%,0.0%,0.0%,---,---,0.0%,---,
Robert Morris,Swiegart Shane,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Robert Morris,HARMONTREVON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Robert Morris,Total,2020,0.521,47.7%,38.6%,54.9%,47.7%,27.6%,31.5%,41.5%,33.8%,35.2%,90.0%,42.7%,70.1%,
Seattle,Broussard Aaron,394,0.543,51.1%,44.9%,58.2%,24.3%,27.9%,41.8%,23.9%,27.2%,32.7%,88.6%,31.5%,71.8%,
Seattle,Carter Sterling,250,0.525,51.0%,12.8%,46.9%,20.0%,11.2%,32.1%,33.3%,76.0%,36.3%,85.5%,9.2%,82.6%,
Seattle,Wallace Eric,239,0.470,47.3%,53.6%,57.8%,44.6%,41.0%,33.7%,57.6%,5.4%,30.8%,100.0%,26.8%,42.2%,
Seattle,Trent Clarence,223,0.512,48.7%,47.1%,62.9%,39.4%,25.1%,41.1%,47.8%,27.8%,21.0%,84.6%,22.9%,70.6%,
Seattle,Burrell Cervante,149,0.561,48.7%,34.9%,69.2%,19.4%,64.4%,36.5%,17.1%,0.7%,100.0%,0.0%,50.3%,82.7%,
Seattle,Rasmussen Chad,135,0.511,50.4%,2.2%,66.7%,0.0%,15.6%,28.6%,16.7%,82.2%,36.0%,100.0%,3.0%,100.0%,
Seattle,Obasi Prince,98,0.545,47.4%,41.8%,48.8%,5.0%,23.5%,30.4%,0.0%,34.7%,38.2%,61.5%,43.9%,83.7%,
Seattle,Tate Allen,77,0.376,37.0%,50.6%,48.7%,26.3%,26.0%,25.0%,20.0%,23.4%,16.7%,100.0%,22.1%,41.2%,
Seattle,Green Louis,76,0.554,53.9%,68.4%,55.8%,72.4%,31.6%,50.0%,16.7%,0.0%,---,---,17.1%,69.2%,
Seattle,Flora Jarell,73,0.534,51.4%,16.4%,58.3%,42.9%,27.4%,55.0%,72.7%,56.2%,31.7%,92.3%,16.4%,75.0%,
Seattle,Diop T.J.,47,0.472,44.7%,66.0%,51.6%,50.0%,34.0%,31.2%,100.0%,0.0%,---,---,36.2%,58.8%,
Seattle,Gilmore Gavin,26,0.369,30.8%,46.2%,25.0%,66.7%,53.8%,35.7%,80.0%,0.0%,---,---,30.8%,75.0%,
Seattle,Hurt Obie,5,0.311,20.0%,40.0%,50.0%,0.0%,40.0%,0.0%,---,20.0%,0.0%,---,60.0%,66.7%,
Seattle,Total,1792,0.514,48.8%,38.3%,57.0%,34.3%,29.5%,37.3%,36.0%,32.3%,33.0%,88.0%,25.3%,69.6%,
Villanova,Wayns Maalik,377,0.554,47.9%,30.0%,61.1%,11.6%,31.6%,39.5%,10.6%,38.5%,29.7%,65.1%,41.4%,89.1%,
Villanova,Cheek Dominic,309,0.536,48.2%,20.7%,60.9%,38.5%,23.9%,39.2%,48.3%,55.3%,31.6%,90.7%,35.3%,81.7%,
Villanova,Yarou Mouphtaou,258,0.532,48.3%,39.1%,65.3%,62.1%,60.5%,36.5%,77.2%,0.4%,100.0%,100.0%,55.8%,68.1%,
Villanova,Pinkston JayVaughn,235,0.496,43.4%,54.0%,53.5%,35.3%,28.9%,19.1%,30.8%,17.0%,35.0%,92.9%,63.0%,66.9%,
Villanova,Bell James,165,0.536,50.9%,19.4%,59.4%,31.6%,18.2%,26.7%,50.0%,62.4%,36.9%,94.7%,19.4%,78.1%,
Villanova,Hilliard Darrun,121,0.493,45.9%,19.0%,47.8%,36.4%,24.0%,44.8%,38.5%,57.0%,30.4%,95.2%,24.0%,75.9%,
Villanova,Johnson Ty,101,0.429,33.7%,28.7%,48.3%,14.3%,46.5%,23.4%,18.2%,24.8%,24.0%,100.0%,39.6%,87.5%,
Villanova,Kennedy Markus,97,0.425,44.8%,62.9%,57.4%,34.3%,35.1%,20.6%,85.7%,2.1%,50.0%,100.0%,14.4%,7.1%,
Villanova,Sutton Maurice,66,0.558,53.0%,63.6%,59.5%,40.0%,34.8%,43.5%,60.0%,1.5%,0.0%,---,43.9%,65.5%,
Villanova,Yacoubou Achraf,52,0.493,45.2%,15.4%,62.5%,40.0%,11.5%,33.3%,0.0%,73.1%,28.9%,100.0%,15.4%,100.0%,
Villanova,Total,1781,0.519,46.7%,33.7%,58.5%,35.3%,32.9%,33.6%,45.7%,33.4%,31.8%,87.3%,39.8%,75.5%,
Howard,Andrews Glen,240,0.448,40.8%,17.1%,41.5%,23.5%,13.3%,18.8%,16.7%,69.6%,29.9%,68.0%,23.3%,76.8%,
Howard,Okoroh Prince,209,0.487,43.5%,49.8%,56.7%,30.5%,34.0%,28.2%,60.0%,16.3%,23.5%,100.0%,59.3%,63.7%,
Howard,Frazier Simuel,203,0.526,47.8%,36.9%,53.3%,5.0%,33.0%,26.9%,5.6%,30.0%,42.6%,69.2%,55.7%,67.3%,
Howard,Thompson Calvin,201,0.448,35.6%,56.2%,38.9%,18.2%,24.9%,28.0%,14.3%,18.9%,23.7%,88.9%,66.7%,70.1%,
Howard,Phillips Mike,194,0.451,37.6%,36.1%,51.4%,36.1%,61.3%,28.6%,58.8%,2.6%,40.0%,100.0%,46.9%,74.7%,
Howard,Leary Alphonso,110,0.554,49.1%,70.0%,58.4%,66.7%,30.0%,27.3%,22.2%,0.0%,---,---,74.5%,69.5%,
Howard,Collins Dadrian,104,0.476,46.2%,18.3%,57.9%,36.4%,25.0%,26.9%,14.3%,56.7%,33.9%,85.0%,8.7%,77.8%,
Howard,Ford Brandon,84,0.480,43.5%,56.0%,42.6%,30.0%,31.0%,46.2%,16.7%,13.1%,27.3%,100.0%,45.2%,65.8%,
Howard,Lee Tre,73,0.441,38.4%,35.6%,50.0%,46.2%,34.2%,24.0%,33.3%,30.1%,27.3%,100.0%,41.1%,70.0%,
Howard,Dickerson Anton,72,0.476,45.8%,23.6%,41.2%,28.6%,19.4%,14.3%,50.0%,56.9%,39.0%,93.8%,16.7%,66.7%,
Howard,Ellison Oliver,53,0.495,45.3%,75.5%,55.0%,72.7%,24.5%,15.4%,100.0%,0.0%,---,---,62.3%,60.6%,
Howard,Boyomo Theodore,31,0.474,48.4%,51.6%,75.0%,50.0%,48.4%,20.0%,0.0%,0.0%,---,---,25.8%,37.5%,
Howard,Bailey Brandon,29,0.556,55.2%,86.2%,64.0%,37.5%,13.8%,0.0%,---,0.0%,---,---,31.0%,55.6%,
Howard,Cuffee Clinton,10,0.242,30.0%,30.0%,33.3%,0.0%,60.0%,33.3%,100.0%,10.0%,0.0%,---,50.0%,0.0%,
Howard,NEWTONJAMIE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Howard,Total,1613,0.479,42.7%,41.7%,51.0%,35.3%,31.1%,26.9%,35.6%,27.2%,31.9%,79.3%,46.1%,68.0%,
Utah St.,Medlin Preston,411,0.647,61.2%,22.9%,68.1%,31.2%,23.1%,47.4%,22.2%,54.0%,42.8%,82.1%,38.0%,80.1%,
Utah St.,Pane Brockeith,405,0.494,44.1%,33.8%,52.6%,23.6%,42.5%,36.6%,1.6%,23.7%,30.2%,58.6%,34.3%,77.7%,
Utah St.,Reed Kyisean,220,0.636,61.4%,70.0%,69.5%,70.1%,29.5%,43.1%,78.6%,0.5%,0.0%,---,60.9%,67.9%,
Utah St.,Grim Morgan,220,0.598,56.8%,83.6%,62.0%,64.0%,16.4%,30.6%,18.2%,0.0%,---,---,60.0%,66.7%,
Utah St.,Berger Danny,172,0.519,47.7%,22.1%,44.7%,29.4%,20.9%,30.6%,27.3%,57.0%,36.7%,100.0%,30.2%,76.9%,
Utah St.,Clifford Ben,114,0.577,53.9%,49.1%,58.9%,78.8%,35.1%,45.0%,88.9%,15.8%,38.9%,100.0%,42.1%,72.9%,
Utah St.,Bruneel Mitch,110,0.596,59.1%,38.2%,64.3%,48.1%,11.8%,38.5%,20.0%,50.0%,40.0%,100.0%,25.5%,60.7%,
Utah St.,Farris E.J.,89,0.455,38.8%,34.8%,48.4%,26.7%,24.7%,40.9%,33.3%,40.4%,19.4%,100.0%,25.8%,95.7%,
Utah St.,Thoseby Adam,59,0.358,35.6%,6.8%,0.0%,---,39.0%,26.1%,83.3%,54.2%,31.2%,100.0%,13.6%,37.5%,
