Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
FIU,Smith Cameron,33,0.620,57.6%,87.9%,65.5%,73.7%,12.1%,0.0%,---,0.0%,---,---,87.9%,69.0%,
FIU,Bivens Richard,25,0.662,66.0%,56.0%,64.3%,44.4%,12.0%,0.0%,---,32.0%,62.5%,100.0%,12.0%,66.7%,
FIU,Osaghae Osasumwen,3,0.633,66.7%,100.0%,66.7%,50.0%,0.0%,---,---,0.0%,---,---,66.7%,50.0%,
FIU,DELPHRONALD,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,Total,1775,0.539,50.5%,38.8%,60.6%,35.7%,30.5%,38.3%,29.0%,30.8%,33.2%,75.7%,29.1%,75.0%,
BYU,Mika Eric,415,0.595,53.0%,31.1%,71.3%,70.7%,68.7%,44.9%,43.8%,0.2%,0.0%,---,67.2%,76.0%,
BYU,Emery Nick,344,0.556,52.2%,17.7%,59.0%,33.3%,27.3%,39.4%,43.2%,54.9%,37.6%,87.3%,22.4%,83.1%,
BYU,Haws TJ,326,0.581,53.5%,15.3%,66.0%,18.2%,30.4%,35.4%,25.7%,54.3%,40.1%,87.3%,37.4%,79.5%,
BYU,Childs Yoeli,207,0.569,56.0%,33.3%,81.2%,75.0%,65.7%,44.1%,48.3%,1.0%,0.0%,---,50.2%,57.7%,
BYU,Bryant Elijah,187,0.564,50.0%,21.9%,70.7%,20.7%,31.6%,45.8%,33.3%,46.5%,28.7%,84.0%,47.1%,80.7%,
BYU,Rose L.J.,116,0.499,42.2%,18.1%,47.6%,60.0%,33.6%,38.5%,46.7%,48.3%,28.6%,93.8%,40.5%,85.1%,
BYU,Guinn Davin,67,0.447,41.8%,19.4%,69.2%,44.4%,31.3%,19.0%,25.0%,49.3%,30.3%,90.0%,28.4%,63.2%,
BYU,Davis Kyle,61,0.612,59.0%,45.9%,71.4%,50.0%,54.1%,48.5%,62.5%,0.0%,---,---,37.7%,69.6%,
BYU,Beo Steven,58,0.456,45.7%,22.4%,61.5%,37.5%,29.3%,29.4%,60.0%,48.3%,32.1%,100.0%,36.2%,42.9%,
BYU,Aytes Jamal,40,0.606,57.5%,22.5%,66.7%,50.0%,77.5%,54.8%,41.2%,0.0%,---,---,50.0%,70.0%,
BYU,Leifson Colby,35,0.457,45.7%,2.9%,0.0%,---,8.6%,33.3%,100.0%,88.6%,32.3%,100.0%,0.0%,---,
BYU,Dastrup Payton,32,0.422,42.2%,9.4%,33.3%,0.0%,43.8%,57.1%,75.0%,46.9%,20.0%,100.0%,0.0%,---,
BYU,Shaw Braiden,31,0.543,58.1%,48.4%,53.3%,62.5%,51.6%,62.5%,30.0%,0.0%,---,---,64.5%,40.0%,
BYU,Kaufusi Corbin,9,0.406,44.4%,33.3%,66.7%,0.0%,66.7%,33.3%,50.0%,0.0%,---,---,77.8%,28.6%,
BYU,Frampton Zach,3,0.253,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,66.7%,100.0%,
BYU,Total,1931,0.560,51.7%,23.6%,68.0%,52.3%,44.3%,42.6%,43.3%,32.1%,34.7%,88.8%,42.9%,73.2%,
Xavier,Bluiett Trevon,379,0.579,53.7%,18.2%,62.3%,41.9%,29.8%,42.5%,41.7%,52.0%,38.1%,89.3%,39.1%,76.4%,
Xavier,Macura J.P.,346,0.549,49.1%,33.2%,59.1%,50.0%,19.9%,34.8%,37.5%,46.8%,32.1%,88.5%,39.6%,81.0%,
Xavier,Sumner Edmond,211,0.570,50.7%,53.6%,60.2%,44.1%,25.6%,38.9%,9.5%,20.9%,27.3%,83.3%,64.5%,73.5%,
Xavier,Gaston Rashid,176,0.592,59.7%,70.5%,66.9%,65.1%,29.5%,42.3%,22.7%,0.0%,---,---,47.2%,54.2%,
Xavier,Bernard Malcolm,162,0.534,52.2%,33.3%,48.1%,42.3%,7.4%,25.0%,0.0%,59.3%,38.5%,91.9%,27.8%,60.0%,
Xavier,Goodin Quentin,147,0.399,36.4%,53.1%,39.7%,35.5%,18.4%,22.2%,0.0%,28.6%,26.2%,100.0%,40.8%,55.0%,
Xavier,Gates Kaiser,131,0.522,49.2%,22.9%,46.7%,28.6%,6.9%,44.4%,0.0%,70.2%,33.7%,100.0%,25.2%,72.7%,
Xavier,O&#x27;Mara Sean,113,0.600,58.4%,76.1%,66.3%,59.6%,23.9%,33.3%,66.7%,0.0%,---,---,44.2%,64.0%,
Xavier,Jones Tyrique,93,0.567,58.1%,83.9%,62.8%,51.0%,16.1%,33.3%,60.0%,0.0%,---,---,43.0%,47.5%,
Xavier,Davis Myles,8,0.101,0.0%,12.5%,0.0%,---,12.5%,0.0%,---,75.0%,0.0%,---,50.0%,50.0%,
Xavier,Stainbrook Tim,3,0.500,50.0%,0.0%,---,---,0.0%,---,---,100.0%,33.3%,100.0%,0.0%,---,
Xavier,Barr Cullen,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Xavier,Schrand Leighton,0,0.789,0.0%,---,---,---,---,---,---,---,---,---,---,75.0%,
Xavier,Total,1771,0.548,51.4%,42.3%,58.6%,50.3%,21.4%,37.5%,31.7%,36.3%,34.1%,91.3%,41.8%,68.8%,
Charlotte,Davis Jon,391,0.593,54.3%,32.7%,65.6%,14.3%,36.1%,41.1%,5.2%,31.2%,38.5%,34.0%,45.0%,78.4%,
Charlotte,Ogbueze Braxton,258,0.539,51.7%,8.1%,52.4%,27.3%,28.7%,33.8%,16.0%,63.2%,39.9%,89.2%,15.1%,79.5%,
Charlotte,White Andrien,237,0.553,51.5%,24.1%,54.4%,19.4%,16.5%,25.6%,20.0%,59.5%,38.3%,92.6%,34.6%,74.4%,
Charlotte,Vanhook Anthony,188,0.531,47.9%,56.9%,65.4%,47.1%,42.6%,25.0%,40.0%,0.5%,0.0%,---,47.9%,72.2%,
Charlotte,Ajukwa Austin,184,0.552,50.8%,23.4%,79.1%,26.5%,46.2%,29.4%,20.0%,30.4%,41.1%,95.7%,32.1%,79.7%,
Charlotte,Jackson Quentin,159,0.453,41.8%,39.6%,58.7%,21.6%,37.7%,31.7%,26.3%,22.6%,19.4%,100.0%,32.1%,64.7%,
Charlotte,Garvin Najee,120,0.534,51.7%,40.8%,81.6%,72.5%,57.5%,31.9%,27.3%,1.7%,0.0%,---,32.5%,61.5%,
Charlotte,Price Hudson,109,0.577,55.5%,13.8%,86.7%,23.1%,12.8%,28.6%,25.0%,73.4%,36.2%,93.1%,22.0%,75.0%,
Charlotte,Griciunas Benas,50,0.503,47.0%,48.0%,58.3%,78.6%,46.0%,34.8%,50.0%,6.0%,33.3%,100.0%,32.0%,68.8%,
Charlotte,Washington JC,40,0.496,50.0%,52.5%,76.2%,68.8%,45.0%,22.2%,50.0%,2.5%,0.0%,---,12.5%,40.0%,
Charlotte,Aube Reid,13,0.551,46.2%,46.2%,66.7%,100.0%,53.8%,28.6%,100.0%,0.0%,---,---,53.8%,85.7%,
Charlotte,REESEJ-MYCHAL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Charlotte,Bias Corey,0,1.053,0.0%,---,---,---,---,---,---,---,---,---,---,100.0%,
Charlotte,Bergang Lukas,0,1.053,0.0%,---,---,---,---,---,---,---,---,---,---,100.0%,
Charlotte,ELMOREJON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Charlotte,Total,1749,0.547,50.9%,30.5%,66.3%,36.4%,34.9%,32.3%,21.3%,34.6%,37.4%,80.1%,34.0%,74.4%,
Canisius,Crumpton Jermaine,391,0.588,56.1%,37.9%,60.8%,67.8%,28.1%,40.0%,56.8%,34.0%,42.9%,96.5%,32.7%,71.9%,
Canisius,Robertson Kassius,383,0.599,56.4%,24.8%,50.5%,20.8%,14.9%,47.4%,33.3%,60.3%,40.7%,88.3%,30.0%,80.0%,
Canisius,Valenti Phil,347,0.580,54.3%,52.4%,62.1%,75.2%,21.6%,38.7%,58.6%,25.9%,34.4%,100.0%,29.7%,79.6%,
Canisius,Douse Kiefer,257,0.604,57.6%,57.2%,59.2%,48.3%,8.6%,31.8%,14.3%,34.2%,40.9%,83.3%,37.0%,72.6%,
Canisius,Reese Isaiah,208,0.504,47.4%,35.1%,58.9%,30.2%,27.4%,42.1%,12.5%,37.5%,26.9%,81.0%,24.5%,72.5%,
Canisius,Johnson Malik,136,0.405,35.7%,30.9%,42.9%,27.8%,30.9%,26.2%,27.3%,38.2%,25.0%,100.0%,36.0%,65.3%,
Canisius,Foley Spencer,97,0.569,54.1%,6.2%,66.7%,25.0%,13.4%,38.5%,40.0%,80.4%,37.2%,82.8%,14.4%,92.9%,
Canisius,Dixon-Green Martin,49,0.452,40.8%,49.0%,37.5%,55.6%,14.3%,28.6%,0.0%,36.7%,33.3%,66.7%,36.7%,66.7%,
Canisius,Atkinson Chris,44,0.539,52.3%,15.9%,14.3%,0.0%,11.4%,20.0%,0.0%,72.7%,43.8%,71.4%,11.4%,80.0%,
Canisius,Planincic Selvedin,44,0.632,60.2%,65.9%,75.9%,54.5%,15.9%,42.9%,66.7%,18.2%,12.5%,100.0%,77.3%,67.6%,
Canisius,ST.,32,0.375,37.5%,71.9%,43.5%,60.0%,28.1%,22.2%,50.0%,0.0%,---,---,43.8%,35.7%,
Canisius,Faulkner Jibreel,13,0.565,53.8%,46.2%,33.3%,100.0%,23.1%,66.7%,50.0%,30.8%,50.0%,100.0%,61.5%,62.5%,
Canisius,Gombe Ronnie,1,1.000,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Canisius,ST,1,0.769,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,200.0%,50.0%,
Canisius,Total,2003,0.562,53.0%,39.1%,57.3%,54.1%,20.3%,38.6%,40.8%,40.5%,37.4%,88.8%,31.8%,73.4%,
Wake Forest,Crawford Bryant,354,0.561,50.7%,38.4%,56.6%,22.1%,21.2%,34.7%,23.1%,40.4%,35.7%,49.0%,40.4%,79.7%,
Wake Forest,Collins John,345,0.655,62.3%,60.0%,75.4%,67.9%,39.7%,43.1%,62.7%,0.3%,0.0%,---,55.9%,73.6%,
Wake Forest,Woods Keyshawn,278,0.609,58.5%,25.9%,65.3%,23.4%,38.1%,42.5%,15.6%,36.0%,47.0%,74.5%,27.7%,75.3%,
Wake Forest,Mitoglou Konstantinos,203,0.551,48.8%,37.4%,52.6%,72.5%,24.1%,40.8%,70.0%,38.4%,33.3%,100.0%,43.3%,81.8%,
Wake Forest,Arians Austin,176,0.622,59.7%,15.3%,59.3%,37.5%,13.6%,58.3%,35.7%,71.0%,40.0%,98.0%,18.2%,87.5%,
Wake Forest,Wilbekin Mitchell,164,0.551,48.8%,9.1%,33.3%,0.0%,25.0%,22.0%,44.4%,65.9%,40.7%,81.8%,31.7%,92.3%,
Wake Forest,Childress Brandon,162,0.486,42.0%,35.2%,42.1%,4.2%,22.8%,29.7%,0.0%,42.0%,32.4%,95.5%,45.1%,75.3%,
Wake Forest,Moore Doral,61,0.532,52.5%,50.8%,74.2%,73.9%,49.2%,30.0%,88.9%,0.0%,---,---,49.2%,53.3%,
Wake Forest,McClinton Greg,23,0.453,47.8%,73.9%,52.9%,55.6%,26.1%,33.3%,50.0%,0.0%,---,---,21.7%,20.0%,
Wake Forest,Japhet-Mathias Sam,10,0.548,50.0%,60.0%,66.7%,75.0%,40.0%,25.0%,100.0%,0.0%,---,---,20.0%,100.0%,
Wake Forest,Washington Rich,6,0.167,16.7%,33.3%,50.0%,100.0%,0.0%,---,---,66.7%,0.0%,---,0.0%,---,
Wake Forest,VanHorn Trent,5,0.504,40.0%,80.0%,50.0%,0.0%,20.0%,0.0%,---,0.0%,---,---,40.0%,100.0%,
Wake Forest,Mitchell Donovan,1,1.000,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Wake Forest,Rike Troy,1,0.678,100.0%,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,
Wake Forest,Bilas Anthony,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,Spivey Aaron,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Wake Forest,Total,1790,0.580,53.7%,36.4%,62.3%,48.3%,28.5%,38.4%,42.3%,35.0%,38.3%,80.0%,39.1%,77.0%,
Northeastern,Williams T.J.,436,0.571,50.5%,47.2%,57.3%,17.8%,28.0%,39.3%,4.2%,24.8%,33.3%,69.4%,60.8%,76.2%,
Northeastern,Murphy Alex,307,0.571,57.3%,47.9%,63.9%,40.4%,11.1%,29.4%,20.0%,41.0%,38.1%,100.0%,33.2%,52.9%,
Northeastern,Brace Bolden,207,0.521,49.8%,11.6%,62.5%,46.7%,5.3%,36.4%,0.0%,83.1%,32.6%,75.0%,15.0%,80.6%,
Northeastern,Begley Devon,202,0.550,52.0%,29.2%,52.5%,9.7%,9.9%,25.0%,20.0%,60.9%,37.4%,82.6%,28.2%,73.7%,
Northeastern,Occeus Shawn,137,0.539,53.6%,24.8%,52.9%,66.7%,7.3%,30.0%,0.0%,67.9%,37.6%,94.3%,27.7%,52.6%,
Northeastern,Boursiquot Maxime,127,0.555,52.8%,60.6%,57.1%,63.6%,25.2%,25.0%,87.5%,14.2%,55.6%,80.0%,33.1%,69.0%,
Northeastern,Green Anthony,105,0.572,57.1%,87.6%,60.9%,57.1%,12.4%,30.8%,25.0%,0.0%,---,---,52.4%,54.5%,
Northeastern,Miller Jeremy,80,0.642,63.8%,40.0%,75.0%,79.2%,13.8%,27.3%,100.0%,46.2%,43.2%,100.0%,31.2%,64.0%,
Northeastern,Marshall Jimmy,56,0.531,52.7%,28.6%,62.5%,70.0%,1.8%,0.0%,---,69.6%,33.3%,100.0%,16.1%,55.6%,
Northeastern,Gresham Donnell,16,0.777,71.9%,12.5%,0.0%,---,12.5%,50.0%,0.0%,75.0%,58.3%,85.7%,68.8%,90.9%,
Northeastern,Ford Sajon,9,0.422,44.4%,66.7%,66.7%,50.0%,33.3%,0.0%,---,0.0%,---,---,11.1%,0.0%,
Northeastern,Total,1682,0.563,53.5%,41.3%,59.6%,40.8%,15.4%,33.2%,18.6%,43.3%,36.7%,85.8%,37.8%,68.1%,
UT Martin,Butler Matthew,399,0.534,51.6%,13.8%,56.4%,45.2%,33.8%,43.0%,12.1%,52.4%,37.3%,66.7%,18.0%,70.8%,
UT Martin,Mobley Jacolby,388,0.571,53.1%,18.0%,70.0%,38.8%,21.4%,33.7%,10.7%,60.6%,36.6%,83.7%,32.0%,79.0%,
UT Martin,Edwards Kedar,332,0.514,49.1%,45.8%,60.5%,50.0%,23.2%,37.7%,27.6%,31.0%,27.2%,82.1%,29.2%,64.9%,
UT Martin,Martinez Javier,249,0.692,67.1%,80.3%,74.0%,81.1%,19.7%,38.8%,57.9%,0.0%,---,---,30.1%,80.0%,
UT Martin,Lewis Fatodd,165,0.510,50.6%,30.3%,68.0%,58.8%,37.6%,33.9%,33.3%,32.1%,35.8%,94.7%,38.2%,50.8%,
UT Martin,Rowe Chandler,86,0.594,56.4%,50.0%,67.4%,41.4%,24.4%,28.6%,50.0%,25.6%,40.9%,100.0%,77.9%,64.2%,
UT Martin,Beaufort Kahari,78,0.504,46.8%,26.9%,52.4%,45.5%,23.1%,33.3%,0.0%,50.0%,33.3%,92.3%,33.3%,69.2%,
UT Martin,Bailey Dante,67,0.496,47.0%,11.9%,62.5%,40.0%,13.4%,44.4%,0.0%,74.6%,30.0%,93.3%,20.9%,71.4%,
UT Martin,London Malik,63,0.682,69.8%,68.3%,81.4%,65.7%,31.7%,45.0%,11.1%,0.0%,---,---,44.4%,57.1%,
UT Martin,Jackson Jalen,56,0.513,44.6%,16.1%,55.6%,0.0%,30.4%,11.8%,0.0%,53.6%,40.0%,83.3%,57.1%,71.9%,
UT Martin,Pugh Malik,52,0.502,45.2%,50.0%,57.7%,33.3%,13.5%,14.3%,0.0%,36.5%,26.3%,60.0%,59.6%,64.5%,
UT Martin,Fofana Mike,20,0.657,57.5%,45.0%,77.8%,28.6%,40.0%,37.5%,66.7%,15.0%,33.3%,100.0%,70.0%,85.7%,
UT Martin,Detlev Nick,6,0.833,83.3%,33.3%,100.0%,100.0%,66.7%,75.0%,66.7%,0.0%,---,---,0.0%,---,
UT Martin,Total,1961,0.562,53.6%,35.1%,67.3%,58.3%,26.0%,37.1%,23.3%,38.9%,34.9%,80.5%,32.8%,69.4%,
Ill.-Chicago,Ferguson Tarkus,284,0.526,47.9%,37.7%,53.3%,10.5%,20.1%,28.1%,12.5%,42.3%,35.0%,73.8%,31.3%,79.8%,
Ill.-Chicago,Matthews Dominique,256,0.513,47.7%,22.3%,56.1%,50.0%,25.8%,36.4%,20.8%,52.0%,33.1%,95.5%,28.9%,74.3%,
Ill.-Chicago,Odiase Tai,238,0.587,58.8%,65.1%,67.1%,60.6%,34.9%,43.4%,61.1%,0.0%,---,---,50.0%,55.5%,
Ill.-Chicago,Ottey Marcus,221,0.513,46.6%,55.2%,45.9%,33.9%,26.7%,39.0%,30.4%,18.1%,40.0%,100.0%,36.7%,74.1%,
Ill.-Chicago,Santos K.J.,188,0.498,47.6%,33.5%,49.2%,41.9%,20.7%,30.8%,25.0%,45.7%,36.0%,100.0%,25.5%,64.6%,
Ill.-Chicago,Boahen Godwin,166,0.612,58.4%,27.1%,60.0%,29.6%,18.7%,32.3%,20.0%,54.2%,44.4%,90.0%,38.0%,73.0%,
Ill.-Chicago,Kolawole Michael,140,0.524,47.9%,50.7%,62.0%,59.1%,34.3%,35.4%,23.5%,15.0%,19.0%,50.0%,39.3%,72.7%,
Ill.-Chicago,Dixson Dikembe,132,0.590,51.9%,42.4%,64.3%,33.3%,34.8%,34.8%,25.0%,22.7%,36.7%,100.0%,63.6%,78.6%,
Ill.-Chicago,Guice Kyle,99,0.615,61.1%,1.0%,100.0%,0.0%,3.0%,33.3%,0.0%,96.0%,41.1%,97.4%,9.1%,66.7%,
Ill.-Chicago,Robinson Clint,86,0.559,45.3%,82.6%,47.9%,55.9%,17.4%,33.3%,80.0%,0.0%,---,---,124.4%,70.1%,
Ill.-Chicago,Whitaker Lance,11,0.282,22.7%,9.1%,0.0%,---,18.2%,50.0%,0.0%,72.7%,12.5%,100.0%,27.3%,66.7%,
Ill.-Chicago,Thomas Hassan,9,0.229,11.1%,66.7%,16.7%,0.0%,0.0%,---,---,33.3%,0.0%,---,44.4%,75.0%,
Ill.-Chicago,Total,1830,0.544,50.6%,41.3%,56.0%,43.0%,24.5%,35.9%,32.9%,34.2%,36.4%,91.2%,40.2%,70.8%,
Robert Morris,Still Isaiah,396,0.498,46.0%,44.2%,44.0%,20.8%,9.3%,40.5%,26.7%,46.5%,32.6%,85.0%,49.7%,62.9%,
Robert Morris,Stewart Kavon,263,0.481,37.6%,53.2%,43.6%,0.0%,32.3%,27.1%,8.7%,14.4%,26.3%,70.0%,83.3%,70.8%,
Robert Morris,McConnell Matty,242,0.463,44.0%,15.3%,37.8%,0.0%,18.2%,36.4%,18.8%,66.5%,31.7%,94.1%,16.1%,71.8%,
Robert Morris,Burke Dachon,226,0.489,45.1%,52.2%,53.4%,25.4%,28.3%,28.1%,16.7%,19.5%,31.8%,100.0%,28.3%,73.4%,
Robert Morris,Allen Clive,173,0.468,42.5%,30.6%,47.2%,12.0%,32.9%,35.1%,0.0%,36.4%,30.2%,63.2%,32.4%,71.4%,
Robert Morris,Tate Aaron,147,0.576,55.8%,74.1%,60.6%,63.6%,25.9%,42.1%,75.0%,0.0%,---,---,45.6%,62.7%,
Robert Morris,Burke Braden,144,0.421,42.4%,57.6%,54.2%,64.4%,42.4%,26.2%,75.0%,0.0%,---,---,30.6%,38.6%,
Robert Morris,Wright Lorenzen,97,0.499,49.0%,1.0%,0.0%,---,14.4%,28.6%,75.0%,84.5%,35.4%,100.0%,13.4%,61.5%,
Robert Morris,Giles Billy,88,0.562,58.0%,61.4%,70.4%,60.5%,38.6%,38.2%,69.2%,0.0%,---,---,34.1%,43.3%,
Robert Morris,Mantovani Roberto,35,0.418,37.1%,60.0%,38.1%,62.5%,40.0%,35.7%,80.0%,0.0%,---,---,62.9%,54.5%,
Robert Morris,Stephens Conrad,4,0.250,25.0%,75.0%,0.0%,---,25.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
Robert Morris,Lester Jordan,3,0.333,33.3%,0.0%,---,---,33.3%,100.0%,0.0%,66.7%,0.0%,---,0.0%,---,
Robert Morris,Total,1818,0.489,45.1%,43.7%,50.0%,33.8%,24.8%,32.9%,35.8%,31.6%,31.9%,88.0%,41.3%,64.7%,
Villanova,Hart Josh,404,0.616,58.8%,35.6%,70.8%,45.1%,24.5%,38.4%,5.3%,39.9%,40.4%,84.6%,34.7%,75.0%,
Villanova,Jenkins Kris,309,0.581,52.6%,9.1%,67.9%,31.6%,23.9%,33.8%,44.0%,67.0%,38.2%,87.3%,33.0%,88.2%,
Villanova,Brunson Jalen,289,0.657,60.0%,38.8%,73.2%,20.7%,28.0%,44.4%,2.8%,33.2%,38.5%,54.1%,43.9%,88.2%,
Villanova,Bridges Mikal,212,0.693,66.3%,39.6%,83.3%,40.0%,12.7%,33.3%,0.0%,47.6%,40.6%,100.0%,24.5%,90.4%,
Villanova,DiVincenzo Donte,187,0.556,52.1%,32.6%,63.9%,43.6%,16.6%,48.4%,20.0%,50.8%,30.5%,72.4%,35.3%,72.7%,
Villanova,Paschall Eric,171,0.561,54.4%,49.7%,70.6%,70.0%,14.6%,36.0%,55.6%,35.7%,26.2%,100.0%,27.5%,66.0%,
Villanova,Reynolds Darryl,74,0.706,70.3%,74.3%,81.8%,71.1%,25.7%,36.8%,57.1%,0.0%,---,---,55.4%,68.3%,
Villanova,Booth Phil,19,0.407,34.2%,21.1%,50.0%,0.0%,26.3%,0.0%,---,52.6%,30.0%,100.0%,21.1%,100.0%,
Villanova,Painter Dylan,11,0.338,27.3%,36.4%,25.0%,100.0%,36.4%,50.0%,50.0%,27.3%,0.0%,---,72.7%,50.0%,
Villanova,Delaney Tim,2,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,
Villanova,CHERRYMYLES,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Villanova,Leibig Tom,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
Villanova,Total,1678,0.614,57.7%,34.4%,72.8%,45.0%,21.8%,38.6%,19.1%,43.9%,36.8%,83.4%,35.0%,79.8%,
Howard,Williams Charles,404,0.522,47.5%,20.0%,59.3%,29.2%,37.4%,35.8%,40.7%,42.6%,34.9%,65.0%,33.2%,77.6%,
Howard,Mangham Solomon,332,0.425,41.4%,12.3%,43.9%,11.1%,33.7%,35.7%,72.5%,53.9%,29.6%,90.6%,12.3%,58.5%,
Howard,Miller James,275,0.513,47.8%,41.8%,64.3%,20.3%,26.2%,31.9%,13.0%,32.0%,26.1%,82.6%,40.7%,66.1%,
Howard,Collins Damon,199,0.497,42.7%,43.7%,52.9%,26.1%,43.7%,34.5%,23.3%,12.6%,24.0%,33.3%,57.8%,71.3%,
Howard,Boyd Marcel,121,0.444,39.7%,40.5%,53.1%,34.6%,58.7%,31.0%,27.3%,0.8%,0.0%,---,67.8%,56.1%,
Howard,Stone Tyler,93,0.484,41.9%,52.7%,55.1%,25.9%,34.4%,28.1%,66.7%,12.9%,16.7%,100.0%,79.6%,62.2%,
Howard,Andoh Kofi,78,0.500,39.7%,29.5%,43.5%,30.0%,53.8%,42.9%,61.1%,16.7%,15.4%,100.0%,75.6%,74.6%,
Howard,Mingo Dalique,64,0.449,37.5%,37.5%,54.2%,0.0%,42.2%,29.6%,25.0%,20.3%,15.4%,100.0%,64.1%,65.9%,
Howard,Daniel James,35,0.433,40.0%,11.4%,75.0%,0.0%,28.6%,20.0%,0.0%,60.0%,28.6%,50.0%,25.7%,66.7%,
Howard,Lewis Cameron,25,0.537,48.0%,56.0%,71.4%,10.0%,40.0%,20.0%,100.0%,4.0%,0.0%,---,56.0%,71.4%,
Howard,Jones Jalen,24,0.537,58.3%,66.7%,68.8%,18.2%,29.2%,42.9%,33.3%,4.2%,0.0%,---,83.3%,40.0%,
Howard,Madison Ausar,17,0.176,11.8%,58.8%,20.0%,0.0%,11.8%,0.0%,---,29.4%,0.0%,---,105.9%,27.8%,
Howard,Smith Chuck,11,0.374,36.4%,36.4%,50.0%,50.0%,36.4%,50.0%,0.0%,27.3%,0.0%,---,45.5%,40.0%,
Howard,Obindu Michael,10,0.427,40.0%,70.0%,42.9%,0.0%,30.0%,33.3%,100.0%,0.0%,---,---,110.0%,45.5%,
Howard,Okoroh Prince,2,0.847,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,100.0%,100.0%,100.0%,
Howard,Total,1690,0.481,43.8%,31.0%,55.9%,22.5%,37.3%,34.0%,42.1%,31.7%,28.9%,76.1%,43.6%,65.8%,
Utah St.,Moore Jalen,348,0.595,55.7%,25.9%,64.4%,60.3%,34.5%,40.8%,49.0%,39.7%,42.0%,86.2%,33.3%,79.3%,
Utah St.,McEwen Koby,271,0.599,55.4%,34.3%,66.7%,32.3%,18.5%,20.0%,20.0%,47.2%,40.6%,61.5%,60.5%,72.0%,
Utah St.,Merrill Sam,206,0.583,55.1%,24.8%,56.9%,24.1%,28.2%,34.5%,45.0%,47.1%,44.3%,79.1%,18.9%,89.7%,
Utah St.,Rector Shane,167,0.538,50.0%,43.1%,56.9%,29.3%,19.2%,34.4%,9.1%,37.7%,33.3%,81.0%,47.3%,67.1%,
Utah St.,Janicek Norbert,151,0.586,59.3%,50.3%,68.4%,82.7%,47.7%,50.0%,44.4%,2.0%,33.3%,100.0%,28.5%,51.2%,
Utah St.,Dargenton Alexis,132,0.472,43.6%,47.0%,58.1%,58.3%,32.6%,25.6%,27.3%,20.5%,25.9%,100.0%,37.9%,64.0%,
Utah St.,Taylor Quinn,115,0.557,55.2%,72.2%,62.7%,71.2%,13.0%,6.7%,100.0%,14.8%,41.2%,100.0%,26.1%,56.7%,
Utah St.,Pearre Julion,95,0.536,52.1%,30.5%,69.0%,30.0%,16.8%,43.8%,42.9%,52.6%,30.0%,93.3%,21.1%,65.0%,
Utah St.,Barnaba Ngor,83,0.401,36.7%,15.7%,61.5%,75.0%,39.8%,36.4%,91.7%,44.6%,18.9%,100.0%,20.5%,70.6%,
Utah St.,Brito Diogo,22,0.246,25.0%,40.9%,44.4%,25.0%,13.6%,0.0%,---,45.5%,10.0%,100.0%,22.7%,20.0%,
Utah St.,Garner Connor,7,0.857,85.7%,0.0%,---,---,0.0%,---,---,100.0%,57.1%,100.0%,0.0%,---,
Utah St.,Porter Abel,3,0.127,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,66.7%,50.0%,
Utah St.,Total,1600,0.557,52.7%,36.1%,62.6%,51.9%,27.6%,35.5%,44.6%,36.2%,37.2%,80.6%,35.3%,70.1%,
Marist,Hart Khallid,407,0.586,53.6%,33.9%,59.4%,18.3%,23.3%,42.1%,20.0%,42.8%,36.8%,56.2%,42.5%,79.2%,
Marist,Parker Brian,285,0.523,47.4%,56.8%,56.8%,25.0%,30.2%,29.1%,0.0%,13.0%,32.4%,83.3%,62.1%,65.5%,
Marist,Funk Ryan,254,0.621,59.6%,11.8%,73.3%,45.5%,9.4%,33.3%,25.0%,78.7%,40.5%,91.4%,20.9%,83.0%,
