Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
FIU,Rodriguez Ray,129,0.537,51.6%,5.4%,57.1%,25.0%,14.7%,36.8%,0.0%,79.8%,35.9%,94.6%,24.8%,68.8%,
FIU,Desir Tashawn,97,0.436,39.7%,37.1%,38.9%,14.3%,26.8%,30.8%,25.0%,36.1%,31.4%,54.5%,30.9%,66.7%,
FIU,PORCHER,88,0.526,52.3%,10.2%,55.6%,80.0%,12.5%,45.5%,80.0%,77.3%,35.3%,95.8%,5.7%,60.0%,
FIU,Boswell Jason,51,0.280,24.5%,25.5%,38.5%,40.0%,35.3%,16.7%,0.0%,39.2%,15.0%,100.0%,17.6%,66.7%,
FIU,Hussein Hassan,17,0.730,70.6%,41.2%,85.7%,0.0%,58.8%,60.0%,83.3%,0.0%,---,---,35.3%,83.3%,
FIU,Phillip Michael,13,0.497,53.8%,84.6%,54.5%,50.0%,15.4%,50.0%,0.0%,0.0%,---,---,115.4%,40.0%,
FIU,Dennis Larry,12,0.324,33.3%,25.0%,100.0%,100.0%,50.0%,16.7%,100.0%,25.0%,0.0%,---,33.3%,25.0%,
FIU,Page Jonas,7,0.571,57.1%,14.3%,0.0%,---,14.3%,100.0%,100.0%,71.4%,40.0%,100.0%,0.0%,---,
FIU,Porcher Jimenez Marco,5,0.000,0.0%,0.0%,---,---,20.0%,0.0%,---,80.0%,0.0%,---,0.0%,---,
FIU,Mann Cody,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
FIU,Total,1694,0.515,48.7%,37.4%,62.2%,43.9%,33.9%,35.5%,32.4%,28.7%,31.0%,88.7%,38.2%,63.5%,
BYU,Haws Tyler,538,0.597,53.0%,14.9%,76.2%,60.7%,57.8%,46.0%,52.4%,27.3%,36.7%,94.4%,43.9%,87.3%,
BYU,Fischer Chase,351,0.587,56.6%,11.7%,58.5%,41.7%,17.7%,32.3%,55.0%,70.7%,41.5%,80.6%,18.5%,78.5%,
BYU,Collinsworth Kyle,335,0.541,48.1%,46.6%,64.1%,41.0%,47.2%,32.9%,19.2%,6.3%,28.6%,83.3%,54.3%,73.6%,
BYU,Winder Anson,260,0.595,56.3%,33.5%,75.9%,40.9%,21.5%,23.2%,61.5%,45.0%,38.5%,91.1%,40.4%,72.4%,
BYU,Halford Skyler,194,0.662,61.9%,16.5%,78.1%,44.0%,27.8%,31.5%,29.4%,55.7%,48.1%,94.2%,34.5%,88.1%,
BYU,Neilson Isaac,79,0.563,54.4%,29.1%,73.9%,58.8%,41.8%,42.4%,64.3%,29.1%,34.8%,100.0%,40.5%,62.5%,
BYU,Kaufusi Corbin,64,0.591,56.2%,60.9%,64.1%,68.0%,39.1%,44.0%,45.5%,0.0%,---,---,109.4%,61.4%,
BYU,Bartley IV Frank,63,0.489,43.7%,34.9%,27.3%,33.3%,27.0%,64.7%,27.3%,38.1%,29.2%,85.7%,69.8%,61.4%,
BYU,Toolson Jake,50,0.589,58.0%,8.0%,25.0%,100.0%,12.0%,66.7%,25.0%,80.0%,40.0%,87.5%,4.0%,100.0%,
BYU,Nixon Dalton,47,0.527,45.7%,31.9%,80.0%,91.7%,29.8%,35.7%,60.0%,38.3%,16.7%,66.7%,27.7%,100.0%,
BYU,Worthington Luke,46,0.510,45.7%,43.5%,55.0%,63.6%,56.5%,38.5%,70.0%,0.0%,---,---,58.7%,66.7%,
BYU,Andrus Ryan,22,0.655,61.4%,40.9%,77.8%,71.4%,22.7%,40.0%,50.0%,36.4%,37.5%,100.0%,81.8%,72.2%,
BYU,Sharp Josh,21,0.633,61.9%,52.4%,63.6%,57.1%,28.6%,50.0%,33.3%,19.0%,50.0%,100.0%,42.9%,66.7%,
BYU,Austin Nate,18,0.609,52.8%,33.3%,66.7%,50.0%,38.9%,57.1%,75.0%,27.8%,20.0%,100.0%,77.8%,78.6%,
BYU,Ellis Jordan,2,0.339,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,100.0%,0.0%,
BYU,CLARKBRANDON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,WALDENCOREY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,Total,2090,0.584,53.9%,26.1%,67.2%,50.4%,37.4%,39.6%,46.0%,36.5%,39.3%,88.3%,42.4%,76.6%,
Xavier,Bluiett Trevon,315,0.541,49.4%,30.2%,60.0%,50.9%,26.0%,37.8%,45.2%,43.8%,32.6%,95.6%,41.3%,74.6%,
Xavier,Stainbrook Matt,282,0.651,61.5%,62.8%,68.9%,63.1%,35.5%,50.0%,36.0%,1.8%,20.0%,0.0%,49.6%,76.4%,
Xavier,Davis Myles,277,0.576,50.7%,23.1%,51.6%,30.3%,17.7%,26.5%,38.5%,59.2%,38.4%,85.7%,42.2%,87.2%,
Xavier,Davis Dee,275,0.512,46.7%,42.2%,47.4%,27.3%,18.2%,42.0%,9.5%,39.6%,32.1%,88.6%,37.8%,72.1%,
Xavier,Reynolds Jalen,246,0.630,61.8%,60.6%,71.8%,68.2%,39.0%,46.9%,53.3%,0.4%,0.0%,---,38.6%,66.3%,
Xavier,Abell Remy,221,0.602,57.7%,41.6%,63.0%,70.7%,15.4%,32.4%,45.5%,43.0%,41.1%,97.4%,36.2%,71.2%,
Xavier,Farr James,150,0.472,47.0%,40.0%,58.3%,51.4%,30.0%,35.6%,56.2%,30.0%,28.9%,84.6%,21.3%,46.9%,
Xavier,Macura J.P.,150,0.553,52.0%,20.0%,63.3%,73.7%,16.7%,44.0%,36.4%,63.3%,33.7%,96.9%,28.0%,76.2%,
Xavier,Randolph Brandon,44,0.512,52.3%,29.5%,53.8%,85.7%,45.5%,35.0%,42.9%,25.0%,54.5%,100.0%,13.6%,33.3%,
Xavier,O'Mara Sean,25,0.544,56.0%,80.0%,60.0%,75.0%,20.0%,40.0%,50.0%,0.0%,---,---,76.0%,47.4%,
Xavier,Austin Jr. Larry,14,0.535,50.0%,78.6%,54.5%,50.0%,21.4%,33.3%,0.0%,0.0%,---,---,28.6%,75.0%,
Xavier,Sumner Edmond,10,0.311,20.0%,50.0%,40.0%,50.0%,20.0%,0.0%,---,30.0%,0.0%,---,60.0%,66.7%,
Xavier,Stainbrook Tim,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Xavier,Coker Kevin,1,1.000,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Xavier,Total,2011,0.570,53.4%,41.5%,61.6%,57.8%,25.4%,40.7%,40.9%,33.1%,35.1%,91.5%,38.5%,73.0%,
Charlotte,Dorn Torin,291,0.570,55.2%,35.7%,71.2%,48.6%,37.1%,42.6%,34.8%,27.1%,34.2%,88.9%,33.0%,65.6%,
Charlotte,Henry Pierria,266,0.509,44.2%,39.5%,54.3%,10.5%,32.0%,34.1%,3.4%,28.6%,27.6%,71.4%,43.6%,79.3%,
Charlotte,Thorne Mike,252,0.537,53.2%,45.2%,66.7%,60.5%,54.0%,42.6%,34.5%,0.8%,0.0%,---,40.1%,53.5%,
Charlotte,Williams Terrence,246,0.522,47.4%,33.3%,57.3%,36.2%,41.1%,31.7%,21.9%,25.6%,39.7%,92.0%,44.3%,71.6%,
Charlotte,Ogbueze Braxton,245,0.544,49.6%,15.1%,51.4%,15.8%,35.5%,33.3%,13.8%,49.4%,40.5%,91.8%,31.0%,82.9%,
Charlotte,Woods Keyshawn,211,0.594,58.5%,17.1%,61.1%,40.9%,41.2%,46.0%,32.5%,41.7%,46.6%,82.9%,16.1%,67.6%,
Charlotte,Clayton Willie,169,0.529,56.8%,83.4%,63.8%,71.1%,16.6%,21.4%,66.7%,0.0%,---,---,63.9%,38.0%,
Charlotte,Benkovic Ivan,73,0.575,55.5%,5.5%,75.0%,0.0%,2.7%,0.0%,---,91.8%,37.3%,100.0%,17.8%,76.9%,
Charlotte,Sullivan Bernard,51,0.508,48.0%,58.8%,56.7%,58.8%,37.3%,31.6%,0.0%,3.9%,50.0%,100.0%,41.2%,61.9%,
Charlotte,Blakley Cameron,37,0.595,58.1%,10.8%,75.0%,66.7%,10.8%,50.0%,0.0%,78.4%,37.9%,90.9%,18.9%,71.4%,
Charlotte,Wilson Gavin,6,0.250,25.0%,16.7%,0.0%,---,0.0%,---,---,83.3%,20.0%,100.0%,0.0%,---,
Charlotte,Pappas Cameron,3,0.306,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,133.3%,75.0%,
Charlotte,Warner Mitch,2,0.000,0.0%,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Charlotte,Aube Reid,2,0.500,50.0%,50.0%,100.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Charlotte,Total,1854,0.542,51.7%,35.6%,62.0%,47.4%,35.6%,37.6%,26.2%,28.8%,37.6%,88.6%,36.9%,65.0%,
Canisius,Lewis Zach,404,0.461,42.7%,17.6%,42.3%,20.0%,23.5%,31.6%,20.0%,58.9%,31.5%,72.0%,23.3%,73.4%,
Canisius,Heath Josiah,263,0.526,51.3%,54.8%,63.9%,71.7%,43.3%,37.7%,86.0%,1.9%,0.0%,---,37.6%,56.6%,
Canisius,Williams Jeremiah,226,0.531,48.9%,24.8%,48.2%,22.2%,23.5%,35.8%,15.8%,51.8%,36.8%,55.8%,26.1%,83.1%,
Canisius,Valenti Phil,190,0.515,47.9%,56.3%,56.1%,60.0%,24.7%,27.7%,76.9%,18.9%,33.3%,83.3%,32.6%,71.0%,
Canisius,Robertson Kassius,156,0.612,56.7%,35.9%,58.9%,51.5%,15.4%,50.0%,33.3%,48.7%,38.2%,100.0%,35.3%,83.6%,
Canisius,Reynolds Jamal,150,0.576,50.3%,89.3%,54.5%,52.1%,8.7%,7.7%,0.0%,2.0%,33.3%,100.0%,74.7%,74.1%,
Canisius,Crumpton Jermaine,146,0.504,46.2%,32.9%,52.1%,72.0%,30.8%,37.8%,82.4%,36.3%,32.1%,94.1%,35.6%,71.2%,
Canisius,Bleeker Kevin,122,0.535,49.6%,48.4%,57.6%,52.9%,13.9%,41.2%,71.4%,37.7%,28.3%,100.0%,32.8%,75.0%,
Canisius,Weir Adam,94,0.336,31.4%,29.8%,25.0%,28.6%,4.3%,0.0%,---,66.0%,24.2%,93.3%,12.8%,66.7%,
Canisius,Grzelinski Jan,84,0.366,35.1%,21.4%,44.4%,50.0%,34.5%,27.6%,12.5%,44.0%,24.3%,88.9%,11.9%,60.0%,
Canisius,Ryan Cassidy,29,0.339,32.8%,48.3%,28.6%,50.0%,37.9%,36.4%,50.0%,13.8%,25.0%,100.0%,3.4%,100.0%,
Canisius,Total,1864,0.505,46.6%,39.4%,53.5%,54.2%,24.2%,34.1%,53.2%,36.3%,31.8%,79.1%,32.0%,72.0%,
Wake Forest,Miller-McIntyre Codi,371,0.513,47.6%,48.2%,59.8%,33.6%,33.7%,32.8%,12.2%,18.1%,28.4%,68.4%,46.9%,64.4%,
Wake Forest,Thomas Devin,279,0.525,49.5%,68.5%,57.6%,60.9%,31.5%,31.8%,60.7%,0.0%,---,---,65.9%,59.2%,
Wake Forest,Mitoglou Konstantinos,233,0.579,55.4%,27.9%,60.0%,53.8%,14.2%,36.4%,100.0%,57.9%,38.5%,100.0%,30.5%,71.8%,
Wake Forest,Hudson Cornelius,204,0.504,47.1%,21.1%,53.5%,30.4%,8.3%,23.5%,0.0%,70.6%,31.9%,87.0%,27.9%,71.9%,
Wake Forest,Leonard Darius,180,0.477,47.5%,15.0%,63.0%,58.8%,31.7%,43.9%,84.0%,53.3%,30.2%,96.6%,12.8%,47.8%,
Wake Forest,Wilbekin Mitchell,179,0.527,50.0%,7.3%,53.8%,14.3%,21.8%,23.1%,11.1%,70.9%,38.6%,89.8%,22.9%,73.2%,
Wake Forest,Jones Madison,117,0.478,42.7%,67.5%,45.6%,33.3%,29.9%,40.0%,42.9%,2.6%,0.0%,---,73.5%,59.3%,
Wake Forest,McClinton Greg,91,0.471,42.9%,57.1%,46.2%,54.2%,38.5%,42.9%,40.0%,4.4%,0.0%,---,47.3%,62.8%,
Wake Forest,Rountree Aaron,61,0.461,43.4%,59.0%,55.6%,65.0%,36.1%,22.7%,40.0%,4.9%,33.3%,100.0%,47.5%,55.2%,
Wake Forest,Overton Miles,28,0.512,41.1%,17.9%,40.0%,50.0%,17.9%,40.0%,0.0%,64.3%,27.8%,80.0%,53.6%,86.7%,
Wake Forest,Washington Andre,24,0.530,45.8%,75.0%,50.0%,88.9%,25.0%,33.3%,100.0%,0.0%,---,---,62.5%,73.3%,
Wake Forest,Watson Rondale,20,0.386,35.0%,10.0%,50.0%,100.0%,30.0%,0.0%,---,60.0%,33.3%,75.0%,35.0%,57.1%,
Wake Forest,Niedrich Doug,6,0.000,0.0%,16.7%,0.0%,---,83.3%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,VanHorn Trent,6,0.216,16.7%,33.3%,50.0%,0.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,50.0%,
Wake Forest,O'Brien Grant,6,0.583,58.3%,33.3%,50.0%,100.0%,33.3%,50.0%,100.0%,33.3%,50.0%,100.0%,0.0%,---,
Wake Forest,Prendergast Stephen,3,0.333,33.3%,66.7%,50.0%,0.0%,0.0%,---,---,33.3%,0.0%,---,0.0%,---,
Wake Forest,Rike Troy,1,0.256,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,50.0%,
Wake Forest,Green Daniel,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Wake Forest,Total,1809,0.510,47.8%,39.6%,55.5%,48.0%,26.4%,33.1%,46.2%,33.9%,33.6%,90.3%,41.5%,63.8%,
Northeastern,Eatherton Scott,320,0.630,60.6%,73.1%,68.8%,55.3%,17.5%,37.5%,38.1%,9.4%,26.7%,87.5%,48.1%,69.5%,
Northeastern,Walker David,312,0.605,54.3%,27.9%,56.3%,44.9%,17.6%,36.4%,25.0%,54.5%,39.4%,88.1%,42.6%,86.5%,
Northeastern,Ford Quincy,273,0.546,49.8%,26.7%,50.7%,48.6%,20.1%,32.7%,38.9%,53.1%,37.2%,96.3%,40.3%,75.5%,
Northeastern,Williams T.J.,254,0.533,51.2%,40.2%,58.8%,28.3%,28.0%,39.4%,28.6%,31.9%,34.6%,96.4%,46.1%,59.8%,
Northeastern,Stahl Zach,202,0.589,56.9%,86.6%,58.3%,71.6%,13.4%,48.1%,46.2%,0.0%,---,---,39.1%,65.8%,
Northeastern,Spencer Reggie,128,0.580,52.3%,52.3%,61.2%,53.7%,47.7%,42.6%,46.2%,0.0%,---,---,46.1%,79.7%,
Northeastern,Begley Devon,85,0.543,51.2%,42.4%,44.4%,18.8%,22.4%,26.3%,0.0%,35.3%,50.0%,100.0%,17.6%,86.7%,
Northeastern,Donnelly Caleb,60,0.732,74.2%,6.7%,0.0%,---,11.7%,57.1%,50.0%,81.7%,55.1%,100.0%,26.7%,62.5%,
Northeastern,Abakah Kwesi,19,0.497,47.4%,84.2%,50.0%,50.0%,15.8%,33.3%,0.0%,0.0%,---,---,68.4%,53.8%,
Northeastern,Marshall Jimmy,13,0.293,19.2%,30.8%,25.0%,0.0%,0.0%,---,---,69.2%,11.1%,100.0%,38.5%,80.0%,
Northeastern,Hill C.J.,4,0.202,0.0%,75.0%,0.0%,---,0.0%,---,---,25.0%,0.0%,---,50.0%,100.0%,
Northeastern,Total,1670,0.582,54.6%,48.0%,59.3%,52.2%,21.2%,38.4%,35.3%,30.8%,38.8%,94.0%,42.1%,72.5%,
UT Martin,Smith Deville,394,0.507,48.5%,29.9%,61.9%,19.2%,23.1%,34.1%,9.7%,47.0%,31.4%,65.5%,25.6%,65.3%,
UT Martin,Howard Twymond,340,0.544,50.0%,40.3%,56.9%,55.1%,42.4%,43.1%,54.8%,17.4%,33.9%,80.0%,42.9%,71.9%,
UT Martin,Newell Marshun,340,0.546,50.7%,31.2%,50.9%,20.4%,21.5%,28.8%,9.5%,47.4%,40.4%,84.6%,32.4%,75.5%,
UT Martin,Anderson Alex,276,0.654,62.9%,12.7%,54.3%,47.4%,19.9%,43.6%,8.3%,67.4%,46.8%,62.1%,19.2%,88.7%,
UT Martin,Joseph Arkeem,132,0.504,52.3%,48.5%,64.1%,53.7%,51.5%,41.2%,60.7%,0.0%,---,---,20.5%,29.6%,
UT Martin,Martinez Javier,104,0.701,68.3%,82.7%,79.1%,70.6%,17.3%,16.7%,66.7%,0.0%,---,---,39.4%,75.6%,
UT Martin,Rowe Chandler,41,0.482,42.7%,63.4%,46.2%,66.7%,34.1%,28.6%,50.0%,2.4%,100.0%,100.0%,61.0%,64.0%,
UT Martin,Taylor Myles,34,0.770,73.5%,61.8%,90.5%,52.6%,35.3%,50.0%,33.3%,2.9%,0.0%,---,102.9%,80.0%,
UT Martin,Lee Richard,32,0.658,65.6%,18.8%,66.7%,25.0%,18.8%,33.3%,0.0%,62.5%,50.0%,100.0%,9.4%,66.7%,
UT Martin,Durham Terrence,23,0.360,28.3%,39.1%,44.4%,50.0%,21.7%,20.0%,0.0%,39.1%,11.1%,100.0%,56.5%,61.5%,
UT Martin,Davis CJ,21,0.491,50.0%,9.5%,100.0%,50.0%,19.0%,25.0%,100.0%,71.4%,33.3%,100.0%,14.3%,33.3%,
UT Martin,Oldham Dee,17,0.486,44.1%,17.6%,66.7%,0.0%,23.5%,25.0%,0.0%,58.8%,30.0%,100.0%,82.4%,57.1%,
UT Martin,Taylor Khristian,7,0.692,71.4%,28.6%,100.0%,50.0%,14.3%,0.0%,---,57.1%,50.0%,100.0%,28.6%,50.0%,
UT Martin,Hawks Harrison,5,0.200,20.0%,60.0%,33.3%,0.0%,0.0%,---,---,40.0%,0.0%,---,0.0%,---,
UT Martin,Total,1766,0.561,53.3%,35.0%,61.3%,44.9%,28.0%,37.2%,35.3%,37.0%,38.6%,73.4%,32.4%,70.5%,
Ill.-Chicago,Harris Jay,318,0.565,46.4%,23.3%,47.3%,42.9%,27.4%,41.4%,16.7%,49.4%,32.5%,39.2%,55.7%,89.8%,
Ill.-Chicago,Brown Marc,247,0.469,38.1%,21.9%,42.6%,60.9%,44.5%,26.4%,44.8%,33.6%,33.7%,100.0%,48.2%,81.5%,
Ill.-Chicago,Burns Paris,238,0.519,46.6%,32.4%,55.8%,25.6%,41.6%,38.4%,18.4%,26.1%,32.3%,65.0%,37.4%,77.5%,
Ill.-Chicago,Wiegand Jake,225,0.486,42.9%,57.8%,55.4%,63.9%,32.4%,23.3%,64.7%,9.8%,22.7%,100.0%,45.3%,71.6%,
Ill.-Chicago,Fells Ahman,187,0.611,60.2%,32.6%,72.1%,61.4%,27.8%,48.1%,72.0%,39.6%,39.2%,96.6%,17.1%,68.8%,
Ill.-Chicago,McGuire Markese,129,0.442,39.1%,21.7%,42.9%,33.3%,31.8%,17.1%,85.7%,46.5%,35.0%,95.2%,34.9%,71.1%,
Ill.-Chicago,Miller D'Juan,115,0.364,33.5%,46.1%,41.5%,22.7%,29.6%,17.6%,16.7%,24.3%,25.0%,71.4%,23.5%,59.3%,
Ill.-Chicago,McClellan Jason,114,0.470,43.9%,29.8%,58.8%,65.0%,30.7%,34.3%,83.3%,39.5%,26.7%,100.0%,17.5%,80.0%,
Ill.-Chicago,Odiase Tai,101,0.462,46.5%,58.4%,57.6%,61.8%,41.6%,31.0%,38.5%,0.0%,---,---,69.3%,42.9%,
Ill.-Chicago,Whitaker Lance,83,0.405,37.3%,14.5%,33.3%,25.0%,54.2%,40.0%,66.7%,31.3%,23.1%,100.0%,49.4%,51.2%,
Ill.-Chicago,Snider Gabe,81,0.476,47.5%,11.1%,22.2%,50.0%,14.8%,16.7%,50.0%,74.1%,38.3%,100.0%,4.9%,50.0%,
Ill.-Chicago,White Marcus,12,0.424,41.7%,8.3%,0.0%,---,41.7%,40.0%,0.0%,50.0%,33.3%,100.0%,58.3%,42.9%,
Ill.-Chicago,Lauer Hans Christian,10,0.389,30.0%,40.0%,50.0%,100.0%,20.0%,50.0%,100.0%,40.0%,0.0%,---,60.0%,66.7%,
Ill.-Chicago,Parker Jay,10,0.272,10.0%,40.0%,25.0%,0.0%,40.0%,0.0%,---,20.0%,0.0%,---,60.0%,83.3%,
Ill.-Chicago,Total,1870,0.495,44.2%,32.1%,52.3%,51.0%,34.3%,32.1%,44.2%,33.6%,32.4%,79.4%,39.8%,73.7%,
Robert Morris,Pryor Rodney,418,0.596,57.8%,22.0%,65.2%,46.7%,32.8%,43.8%,30.0%,45.2%,42.9%,79.0%,20.1%,75.0%,
Robert Morris,Reed Marcquise,402,0.570,53.1%,24.9%,56.0%,32.1%,55.2%,48.6%,13.0%,19.9%,41.2%,84.8%,32.6%,77.9%,
Robert Morris,Jones Lucky,346,0.535,47.7%,19.1%,51.5%,50.0%,28.6%,41.4%,17.1%,52.3%,33.1%,90.0%,41.0%,78.9%,
Robert Morris,Stewart Kavon,179,0.445,37.7%,40.8%,39.7%,13.8%,33.5%,31.7%,0.0%,25.7%,28.3%,76.9%,65.9%,62.7%,
Robert Morris,Minnie Elijah,150,0.643,62.3%,46.0%,72.5%,56.0%,19.3%,31.0%,33.3%,34.7%,44.2%,100.0%,25.3%,76.3%,
Robert Morris,Bennett Stephan,133,0.450,42.1%,40.6%,63.0%,79.4%,51.9%,23.2%,62.5%,7.5%,40.0%,100.0%,32.3%,60.5%,
Robert Morris,Tate Aaron,110,0.501,50.0%,72.7%,60.0%,64.6%,27.3%,23.3%,71.4%,0.0%,---,---,30.0%,48.5%,
Robert Morris,Appolon David,96,0.508,42.7%,54.2%,40.4%,38.1%,31.2%,46.7%,50.0%,14.6%,28.6%,75.0%,61.5%,74.6%,
Robert Morris,Gomis Lionel,33,0.341,30.3%,54.5%,38.9%,28.6%,45.5%,20.0%,33.3%,0.0%,---,---,51.5%,47.1%,
Robert Morris,Frederick Andre,26,0.546,53.8%,65.4%,64.7%,72.7%,34.6%,33.3%,66.7%,0.0%,---,---,19.2%,60.0%,
Robert Morris,Kinsey Jafar,23,0.261,28.3%,26.1%,16.7%,0.0%,17.4%,25.0%,0.0%,56.5%,23.1%,100.0%,17.4%,0.0%,
Robert Morris,Oliver Charles,7,0.340,0.0%,28.6%,0.0%,---,14.3%,0.0%,---,57.1%,0.0%,---,142.9%,80.0%,
Robert Morris,Stephens Conrad,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Robert Morris,Sovranko Ryan,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,0.0%,---,
Robert Morris,Total,1926,0.536,50.1%,32.7%,55.8%,48.7%,36.7%,39.9%,23.8%,30.6%,37.5%,85.5%,35.5%,70.9%,
Seattle,Umipig Isiah,440,0.583,54.4%,10.7%,44.7%,19.0%,22.5%,34.3%,52.9%,66.8%,41.8%,80.5%,26.4%,84.5%,
Seattle,Flora Jarell,383,0.562,53.8%,24.5%,55.3%,23.1%,23.8%,37.4%,29.4%,51.7%,40.4%,86.2%,17.2%,81.8%,
Seattle,Powell William,187,0.545,51.3%,79.7%,57.0%,62.4%,19.8%,29.7%,72.7%,0.5%,0.0%,---,63.1%,61.9%,
Seattle,Cohee Jadon,184,0.458,41.6%,31.5%,53.4%,16.1%,49.5%,31.9%,55.2%,19.0%,31.4%,90.9%,30.4%,71.4%,
Seattle,Crook Jack,176,0.541,51.1%,60.2%,65.1%,71.0%,39.8%,30.0%,66.7%,0.0%,---,---,41.5%,65.8%,
Seattle,Adenekan Shore,74,0.551,56.8%,89.2%,59.1%,87.2%,10.8%,37.5%,100.0%,0.0%,---,---,58.1%,46.5%,
Seattle,Murray Emerson,64,0.482,46.1%,42.2%,48.1%,38.5%,12.5%,37.5%,33.3%,45.3%,31.0%,100.0%,65.6%,52.4%,
Seattle,Clair Manroop,53,0.422,37.7%,11.3%,33.3%,50.0%,7.5%,0.0%,---,81.1%,27.9%,91.7%,24.5%,76.9%,
Seattle,Chibuogwu Emmanuel,51,0.508,52.0%,49.0%,64.0%,62.5%,35.3%,50.0%,77.8%,15.7%,12.5%,100.0%,94.1%,45.8%,
Seattle,Sunderhaus Deshaun,31,0.686,67.7%,64.5%,80.0%,68.8%,35.5%,45.5%,60.0%,0.0%,---,---,41.9%,69.2%,
Seattle,Turner Theo,23,0.371,39.1%,56.5%,53.8%,57.1%,39.1%,22.2%,100.0%,4.3%,0.0%,---,60.9%,28.6%,
Seattle,Cramer Lewis,8,0.431,25.0%,62.5%,40.0%,50.0%,37.5%,0.0%,---,0.0%,---,---,125.0%,70.0%,
Seattle,Total,1674,0.540,51.3%,36.8%,57.3%,53.5%,26.8%,33.6%,54.3%,36.4%,38.8%,84.3%,36.6%,66.5%,
Villanova,Hilliard Darrun,386,0.576,54.3%,24.9%,58.3%,42.9%,22.3%,40.7%,48.6%,52.8%,38.7%,78.5%,26.7%,79.6%,
Villanova,Ennis Dylan,295,0.532,51.5%,23.7%,58.6%,43.9%,22.0%,36.9%,25.0%,54.2%,36.2%,77.6%,28.5%,61.9%,
Villanova,Arcidiacono Ryan,277,0.551,49.3%,13.4%,45.9%,35.3%,33.2%,40.2%,32.4%,53.4%,37.2%,69.1%,40.4%,81.2%,
Villanova,Hart Josh,241,0.636,62.2%,34.4%,66.3%,60.0%,19.1%,37.0%,52.9%,46.5%,46.4%,100.0%,40.2%,67.0%,
Villanova,Pinkston Jayvaughn,225,0.557,45.3%,62.2%,55.0%,64.9%,35.1%,31.6%,56.0%,2.7%,0.0%,---,83.6%,77.7%,
Villanova,Ochefu Daniel,202,0.660,64.4%,76.7%,68.4%,71.7%,23.3%,51.1%,20.8%,0.0%,---,---,51.5%,69.2%,
Villanova,Jenkins Kris,161,0.603,56.5%,7.5%,83.3%,50.0%,12.4%,45.0%,55.6%,80.1%,37.2%,100.0%,36.6%,78.0%,
Villanova,Booth Phil,128,0.701,68.8%,27.3%,77.1%,37.0%,21.1%,48.1%,15.4%,51.6%,48.5%,65.6%,35.9%,73.9%,
Villanova,Reynolds Darryl,21,0.623,71.4%,90.5%,68.4%,53.8%,9.5%,100.0%,50.0%,0.0%,---,---,95.2%,40.0%,
Villanova,Lowe Henry,7,0.214,21.4%,0.0%,---,---,14.3%,0.0%,---,85.7%,16.7%,100.0%,0.0%,---,
Villanova,Farrell Patrick,5,0.300,30.0%,0.0%,---,---,0.0%,---,---,100.0%,20.0%,100.0%,0.0%,---,
Villanova,Rafferty Kevin,3,0.506,66.7%,33.3%,100.0%,100.0%,33.3%,100.0%,100.0%,33.3%,0.0%,---,66.7%,0.0%,
Villanova,HARRISBARNETT,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Villanova,Total,1951,0.589,55.3%,33.2%,62.2%,57.1%,23.9%,40.1%,38.5%,42.9%,38.9%,82.2%,41.8%,73.1%,
Howard,Daniel James,413,0.499,42.1%,19.1%,49.4%,20.5%,23.5%,34.0%,0.0%,57.4%,28.7%,30.9%,45.0%,81.7%,
Howard,Carlton James,384,0.544,49.7%,37.2%,62.9%,43.3%,42.2%,43.8%,45.1%,20.6%,25.3%,70.0%,38.5%,75.7%,
Howard,Miller James,247,0.578,54.0%,59.5%,55.8%,36.6%,19.0%,48.9%,4.3%,21.5%,35.8%,73.7%,43.3%,72.0%,
Howard,Collins Damon,107,0.475,43.5%,47.7%,52.9%,44.4%,37.4%,30.0%,41.7%,15.0%,31.2%,100.0%,52.3%,60.7%,
