Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Tulane,Total,1682,0.522,47.4%,36.2%,51.6%,37.9%,29.0%,35.9%,17.7%,34.8%,35.0%,80.0%,48.9%,69.4%,
FIU,Murphy Tymell,338,0.621,60.5%,71.0%,69.2%,28.3%,15.4%,36.5%,15.8%,13.6%,28.3%,76.9%,48.2%,65.6%,
FIU,Buckles Rakeem,334,0.534,49.0%,43.7%,61.6%,45.6%,30.8%,32.0%,15.2%,25.4%,31.8%,96.3%,41.0%,72.3%,
FIU,Mavin Dennis,290,0.478,42.9%,42.8%,53.2%,19.7%,26.9%,23.1%,16.7%,30.3%,30.7%,92.6%,68.3%,59.6%,
FIU,Frink Jerome,218,0.516,47.5%,52.8%,59.1%,63.2%,30.7%,37.3%,44.0%,16.5%,19.4%,100.0%,33.9%,73.0%,
FIU,PORCHER,149,0.546,54.4%,14.8%,72.7%,68.8%,8.7%,38.5%,60.0%,76.5%,35.1%,97.5%,6.7%,60.0%,
FIU,Mann Cody,97,0.524,50.0%,41.2%,42.5%,5.9%,15.5%,40.0%,0.0%,43.3%,40.5%,64.7%,32.0%,64.5%,
FIU,Williams Dominique,81,0.420,39.5%,27.2%,59.1%,30.8%,46.9%,26.3%,50.0%,25.9%,28.6%,100.0%,18.5%,66.7%,
FIU,Boswell Jason,73,0.541,45.9%,47.9%,54.3%,26.3%,21.9%,43.8%,0.0%,30.1%,22.7%,100.0%,50.7%,83.8%,
FIU,Taylor Raymond,67,0.468,41.8%,52.2%,40.0%,0.0%,14.9%,20.0%,0.0%,32.8%,36.4%,50.0%,34.3%,73.9%,
FIU,Jurkovic Ivan,14,0.268,21.4%,21.4%,33.3%,100.0%,71.4%,20.0%,100.0%,7.1%,0.0%,---,14.3%,100.0%,
FIU,DE,10,0.233,20.0%,60.0%,33.3%,0.0%,40.0%,0.0%,---,0.0%,---,---,60.0%,33.3%,
FIU,Naldjieff George,5,0.400,40.0%,100.0%,40.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
FIU,Page Jonas,3,0.633,50.0%,0.0%,---,---,0.0%,---,---,100.0%,33.3%,100.0%,66.7%,100.0%,
FIU,Miro Steven,2,1.250,125.0%,50.0%,100.0%,100.0%,0.0%,---,---,50.0%,100.0%,0.0%,0.0%,---,
FIU,FRAZIERCHAD,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,SMITHKENNETH,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,WATTSDENZELL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,Total,1681,0.529,49.4%,47.2%,59.8%,35.6%,24.2%,31.3%,25.2%,28.6%,31.6%,88.2%,41.5%,67.0%,
BYU,Haws Tyler,544,0.577,50.0%,20.0%,70.6%,57.1%,61.8%,40.2%,58.5%,18.2%,40.4%,77.5%,46.5%,88.1%,
BYU,Carlino Matt,426,0.491,45.5%,19.7%,54.8%,19.6%,38.7%,35.2%,19.0%,41.5%,33.9%,81.7%,31.7%,68.9%,
BYU,Collinsworth Kyle,352,0.530,50.9%,38.9%,65.7%,30.0%,54.8%,39.9%,23.4%,6.2%,36.4%,100.0%,57.7%,57.6%,
BYU,Mika Eric,264,0.557,52.7%,47.0%,65.3%,65.4%,53.0%,41.4%,56.9%,0.0%,---,---,68.2%,61.7%,
BYU,Halford Skyler,195,0.553,50.5%,17.9%,57.1%,45.0%,34.4%,52.2%,45.7%,47.7%,31.2%,93.1%,29.7%,84.5%,
BYU,Winder Anson,141,0.656,62.8%,34.0%,77.1%,70.3%,22.0%,45.2%,50.0%,44.0%,40.3%,92.0%,48.9%,73.9%,
BYU,Bartley IV Frank,109,0.438,42.2%,28.4%,51.6%,25.0%,40.4%,27.3%,33.3%,31.2%,35.3%,83.3%,49.5%,48.1%,
BYU,Austin Nate,88,0.586,55.7%,27.3%,75.0%,44.4%,68.2%,46.7%,64.3%,4.5%,50.0%,100.0%,59.1%,65.4%,
BYU,Sharp Josh,27,0.625,63.0%,48.1%,92.3%,83.3%,44.4%,41.7%,80.0%,7.4%,0.0%,---,70.4%,57.9%,
BYU,Worthington Luke,26,0.451,46.2%,38.5%,70.0%,100.0%,61.5%,31.2%,100.0%,0.0%,---,---,76.9%,40.0%,
BYU,IVFRANK,10,0.507,40.0%,70.0%,42.9%,33.3%,10.0%,100.0%,0.0%,20.0%,0.0%,---,80.0%,75.0%,
BYU,Johnston Andrew,3,0.408,50.0%,0.0%,---,---,0.0%,---,---,100.0%,33.3%,100.0%,133.3%,25.0%,
BYU,Pingree Graham,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
BYU,NORFLEETJULIAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,KARNOWSKIPRZEMEK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,PAYNEEVAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,Total,2186,0.545,50.3%,28.5%,65.4%,48.6%,48.8%,40.2%,45.6%,22.8%,35.5%,85.3%,48.3%,69.2%,
Xavier,Christon Semaj,420,0.544,50.1%,54.0%,57.7%,58.0%,34.3%,35.4%,23.5%,11.7%,38.8%,57.9%,56.0%,66.8%,
Xavier,Martin Justin,279,0.583,54.1%,30.8%,60.5%,51.9%,21.1%,40.7%,50.0%,48.0%,37.3%,94.0%,38.7%,76.9%,
Xavier,Stainbrook Matt,261,0.581,55.7%,72.8%,62.1%,48.3%,26.1%,38.2%,34.6%,1.1%,33.3%,100.0%,33.3%,69.0%,
Xavier,Davis Dee,196,0.547,49.7%,28.1%,47.3%,42.3%,18.4%,36.1%,46.2%,53.6%,37.1%,76.9%,30.1%,84.7%,
Xavier,Philmore Isaiah,194,0.592,54.1%,68.6%,62.4%,57.8%,27.8%,40.7%,54.5%,3.6%,0.0%,---,70.1%,70.6%,
Xavier,Davis Myles,161,0.491,46.3%,9.3%,53.3%,25.0%,13.7%,22.7%,40.0%,77.0%,33.1%,95.1%,28.0%,66.7%,
Xavier,Farr James,122,0.593,59.4%,44.3%,70.4%,52.6%,14.8%,33.3%,100.0%,41.0%,38.0%,100.0%,16.4%,55.0%,
Xavier,Randolph Brandon,99,0.407,37.9%,30.3%,43.3%,38.5%,43.4%,39.5%,11.8%,26.3%,19.2%,100.0%,22.2%,63.6%,
Xavier,Reynolds Jalen,92,0.550,53.3%,69.6%,64.1%,61.0%,30.4%,28.6%,62.5%,0.0%,---,---,34.8%,62.5%,
Xavier,Stenger Erik,19,0.500,57.9%,94.7%,55.6%,90.0%,5.3%,100.0%,100.0%,0.0%,---,---,110.5%,33.3%,
Xavier,Richards Kamall,7,0.334,28.6%,14.3%,0.0%,---,57.1%,50.0%,0.0%,28.6%,0.0%,---,14.3%,100.0%,
Xavier,Amos Landen,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Xavier,Stainbrook Tim,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
Xavier,Whelan Tim,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Xavier,SAMPSONJAKARR,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Xavier,OCHEFUDANIEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Xavier,Total,1850,0.551,51.7%,47.2%,59.6%,53.8%,25.8%,36.7%,38.3%,27.0%,34.8%,87.4%,41.6%,68.8%,
Charlotte,Henry Pierria,303,0.508,46.0%,31.4%,55.8%,18.9%,36.3%,36.4%,17.5%,32.3%,31.6%,58.1%,42.6%,70.5%,
Charlotte,Lester Shawn,300,0.538,50.2%,28.3%,64.7%,40.0%,19.0%,38.6%,13.6%,52.7%,31.0%,73.5%,30.0%,75.6%,
Charlotte,Williams Terrence,288,0.466,40.3%,39.9%,50.4%,44.8%,40.3%,29.3%,23.5%,19.8%,28.1%,81.2%,45.1%,72.3%,
Charlotte,Thorne Mike,236,0.514,50.8%,46.6%,73.6%,65.4%,53.0%,31.2%,43.6%,0.4%,0.0%,---,33.5%,51.9%,
Charlotte,Clayton Willie,214,0.574,59.3%,74.8%,66.2%,62.3%,25.2%,38.9%,52.4%,0.0%,---,---,77.6%,49.4%,
Charlotte,Ingram Denzel,183,0.561,54.4%,15.8%,48.3%,28.6%,33.3%,39.3%,20.8%,50.8%,44.1%,92.7%,21.3%,69.2%,
Charlotte,Cherry Ben,135,0.648,61.9%,3.0%,25.0%,100.0%,17.8%,37.5%,44.4%,79.3%,45.8%,93.9%,25.2%,85.3%,
Charlotte,Bryan Marcus,98,0.488,45.9%,38.8%,73.7%,67.9%,61.2%,28.3%,82.4%,0.0%,---,---,29.6%,65.5%,
Charlotte,Blakley Cameron,11,0.084,0.0%,18.2%,0.0%,---,18.2%,0.0%,---,63.6%,0.0%,---,18.2%,100.0%,
Charlotte,Wilson Gavin,3,0.000,0.0%,0.0%,---,---,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,
Charlotte,HALLWILLIS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Charlotte,Total,1771,0.527,49.7%,36.0%,62.1%,50.8%,34.4%,33.8%,33.5%,29.5%,35.6%,81.2%,39.4%,64.9%,
Canisius,Baron Billy,532,0.631,56.5%,31.2%,60.2%,22.0%,21.1%,35.7%,7.5%,47.7%,42.1%,47.7%,46.8%,88.4%,
Canisius,Perez Chris,364,0.516,47.8%,49.5%,55.0%,32.3%,31.0%,31.9%,25.0%,19.5%,36.6%,76.9%,36.0%,70.2%,
Canisius,Lewis Zach,253,0.546,52.4%,22.9%,44.8%,30.8%,13.0%,36.4%,25.0%,64.0%,38.9%,88.9%,20.2%,74.5%,
Canisius,Heath Jordan,251,0.608,62.4%,44.2%,70.3%,59.0%,12.4%,35.5%,54.5%,43.4%,41.3%,93.3%,35.1%,48.9%,
Canisius,Manhertz Chris,178,0.555,48.9%,82.0%,51.4%,46.7%,17.4%,38.7%,33.3%,0.6%,0.0%,---,66.3%,72.9%,
Canisius,Raney Dominique,168,0.501,47.0%,23.2%,53.8%,14.3%,42.3%,47.9%,11.8%,34.5%,27.6%,75.0%,24.4%,73.2%,
Canisius,Valenti Phil,130,0.561,53.1%,59.2%,63.6%,55.1%,21.5%,39.3%,54.5%,19.2%,24.0%,100.0%,36.2%,70.2%,
Canisius,Heath Josiah,63,0.455,42.9%,30.2%,63.2%,58.3%,69.8%,34.1%,93.3%,0.0%,---,---,42.9%,55.6%,
Canisius,Williams Jeremiah,35,0.468,44.3%,37.1%,38.5%,0.0%,22.9%,37.5%,0.0%,40.0%,35.7%,100.0%,14.3%,80.0%,
Canisius,Bleeker Kevin,15,0.518,50.0%,33.3%,60.0%,33.3%,13.3%,0.0%,---,53.3%,37.5%,100.0%,33.3%,60.0%,
Canisius,TAYLORJIMMIE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Canisius,Total,1989,0.566,52.7%,40.9%,57.5%,38.7%,23.8%,36.8%,28.2%,35.3%,38.6%,72.0%,38.3%,74.0%,
Wake Forest,Miller-McIntyre Codi,344,0.488,45.3%,41.3%,66.9%,32.6%,38.4%,30.3%,20.0%,20.3%,20.0%,57.1%,42.2%,62.8%,
Wake Forest,Thomas Devin,256,0.543,53.9%,69.5%,60.1%,63.6%,30.5%,39.7%,38.7%,0.0%,---,---,67.2%,52.9%,
Wake Forest,McKie Travis,251,0.563,49.2%,37.1%,57.0%,67.9%,13.5%,35.3%,41.7%,49.4%,31.5%,100.0%,52.2%,80.9%,
Wake Forest,Williams Coron,251,0.626,60.8%,7.2%,66.7%,33.3%,22.7%,59.6%,35.3%,70.1%,40.3%,93.0%,14.7%,83.8%,
Wake Forest,Cavanaugh Tyler,204,0.553,47.3%,34.8%,56.3%,60.0%,32.4%,37.9%,48.0%,32.8%,31.3%,85.7%,60.8%,79.0%,
Wake Forest,ADALA,143,0.521,47.9%,55.9%,58.8%,48.9%,39.2%,35.7%,45.0%,4.9%,14.3%,100.0%,62.2%,62.9%,
Wake Forest,Jones Madison,80,0.471,45.0%,65.0%,59.6%,32.3%,28.8%,8.7%,0.0%,6.2%,40.0%,100.0%,91.2%,49.3%,
Wake Forest,Overton Miles,75,0.474,44.7%,16.0%,50.0%,50.0%,24.0%,27.8%,40.0%,60.0%,33.3%,93.3%,41.3%,58.1%,
Wake Forest,Washington Andre,49,0.510,49.0%,46.9%,73.9%,47.1%,53.1%,26.9%,71.4%,0.0%,---,---,67.3%,54.5%,
Wake Forest,Rountree Aaron,47,0.450,45.7%,34.0%,56.2%,55.6%,44.7%,38.1%,75.0%,21.3%,30.0%,100.0%,38.3%,38.9%,
Wake Forest,MOTOARNAUD,29,0.490,41.4%,65.5%,47.4%,33.3%,34.5%,30.0%,66.7%,0.0%,---,---,41.4%,83.3%,
Wake Forest,VanHorn Trent,3,0.714,66.7%,66.7%,50.0%,100.0%,33.3%,100.0%,0.0%,0.0%,---,---,133.3%,75.0%,
Wake Forest,Prendergast Stephen,2,0.500,50.0%,100.0%,50.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Wake Forest,O'Brien Grant,2,0.508,50.0%,50.0%,100.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,100.0%,50.0%,
Wake Forest,Antoneli Duke,2,0.500,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,Niedrich Doug,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,IIIAARON,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,HENSONPAYTON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wake Forest,Total,1740,0.534,49.8%,40.8%,60.6%,50.5%,30.2%,35.7%,38.8%,29.0%,32.9%,91.0%,50.1%,65.0%,
Northeastern,Eatherton Scott,333,0.593,56.3%,71.5%,61.3%,43.2%,18.3%,31.1%,21.1%,10.2%,44.1%,86.7%,60.1%,66.5%,
Northeastern,Walker David,323,0.512,48.3%,30.0%,57.7%,48.2%,24.1%,35.9%,28.6%,45.8%,32.4%,81.2%,22.9%,74.3%,
Northeastern,Pollard Demetrius,256,0.489,45.9%,20.7%,52.8%,17.9%,14.1%,19.4%,28.6%,65.2%,32.9%,90.9%,28.9%,67.6%,
Northeastern,Spencer Reggie,209,0.511,47.8%,58.9%,56.1%,42.0%,40.7%,36.5%,29.0%,0.5%,0.0%,---,53.6%,60.7%,
Northeastern,Stahl Zach,197,0.485,44.9%,71.6%,51.8%,58.9%,19.3%,28.9%,72.7%,9.1%,16.7%,100.0%,50.8%,60.0%,
Northeastern,Williams T.J.,162,0.486,41.4%,42.6%,46.4%,18.8%,35.2%,35.1%,35.0%,22.2%,27.8%,100.0%,67.3%,67.9%,
Northeastern,Banegas-Flores Marco,74,0.442,37.8%,48.6%,41.7%,6.7%,20.3%,6.7%,0.0%,31.1%,34.8%,100.0%,56.8%,64.3%,
Northeastern,Peck Derrico,52,0.497,52.9%,78.8%,61.0%,44.0%,13.5%,14.3%,0.0%,7.7%,25.0%,100.0%,50.0%,34.6%,
Northeastern,Marshall Jimmy,36,0.369,34.7%,16.7%,33.3%,50.0%,2.8%,0.0%,---,80.6%,24.1%,100.0%,11.1%,75.0%,
Northeastern,Avenant Chris,22,0.636,63.6%,27.3%,50.0%,66.7%,22.7%,40.0%,100.0%,50.0%,54.5%,100.0%,0.0%,---,
Northeastern,Ford Quincy,17,0.428,38.2%,5.9%,100.0%,100.0%,35.3%,16.7%,100.0%,58.8%,30.0%,66.7%,35.3%,66.7%,
Northeastern,Abakah Kwesi,11,0.598,63.6%,63.6%,71.4%,20.0%,36.4%,50.0%,0.0%,0.0%,---,---,45.5%,40.0%,
Northeastern,ANTHONYKENDALL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Northeastern,Total,1692,0.515,48.0%,48.3%,55.6%,41.8%,23.2%,31.3%,33.3%,28.4%,32.4%,89.1%,44.4%,64.5%,
UT Martin,Smith Terence,312,0.590,52.6%,17.9%,51.8%,20.7%,38.1%,37.8%,17.8%,43.9%,43.8%,83.3%,48.7%,82.2%,
UT Martin,Newell Marshun,292,0.464,41.4%,43.5%,46.5%,16.9%,24.3%,32.4%,17.4%,32.2%,27.7%,65.4%,41.4%,67.8%,
UT Martin,Taylor Myles,283,0.575,52.3%,43.8%,64.5%,55.0%,47.3%,41.8%,69.6%,8.8%,32.0%,87.5%,54.1%,73.9%,
UT Martin,Liabo Mike,271,0.505,48.0%,20.7%,48.2%,40.7%,24.7%,37.3%,12.0%,54.6%,35.1%,90.4%,15.5%,81.0%,
UT Martin,Oldham Dee,250,0.512,47.0%,20.4%,54.9%,28.6%,30.0%,37.3%,42.9%,49.6%,33.1%,92.7%,21.6%,87.0%,
UT Martin,Childs Justin,177,0.488,45.2%,49.7%,60.2%,52.8%,30.5%,27.8%,46.7%,19.8%,22.9%,75.0%,34.5%,67.2%,
UT Martin,Jones Bobby,95,0.472,45.8%,13.7%,61.5%,25.0%,14.7%,7.1%,0.0%,71.6%,33.8%,95.7%,24.2%,56.5%,
UT Martin,Martinez Javier,61,0.638,62.3%,77.0%,72.3%,73.5%,23.0%,28.6%,25.0%,0.0%,---,---,41.0%,68.0%,
UT Martin,Dowdell Tobias,39,0.560,56.4%,59.0%,65.2%,46.7%,41.0%,43.8%,71.4%,0.0%,---,---,25.6%,50.0%,
UT Martin,Taylor Khristian,32,0.378,37.5%,53.1%,41.2%,0.0%,40.6%,38.5%,40.0%,6.2%,0.0%,---,59.4%,36.8%,
UT Martin,Richardson Demarc,25,0.423,36.0%,60.0%,40.0%,66.7%,32.0%,37.5%,33.3%,8.0%,0.0%,---,68.0%,58.8%,
UT Martin,Rowe Chandler,18,0.516,50.0%,72.2%,61.5%,87.5%,27.8%,20.0%,100.0%,0.0%,---,---,50.0%,55.6%,
UT Martin,Mopo Pierre,10,0.506,50.0%,80.0%,50.0%,25.0%,20.0%,50.0%,100.0%,0.0%,---,---,60.0%,50.0%,
UT Martin,Minor Omari,5,0.400,40.0%,40.0%,0.0%,---,40.0%,100.0%,100.0%,20.0%,0.0%,---,0.0%,---,
UT Martin,Total,1870,0.524,48.2%,34.2%,55.9%,42.7%,31.8%,36.4%,39.8%,34.0%,34.3%,85.8%,37.0%,72.5%,
Ill.-Chicago,Barlow Kelsey,388,0.502,44.8%,26.8%,53.8%,12.5%,34.5%,34.3%,13.0%,38.7%,32.0%,31.2%,37.1%,76.4%,
Ill.-Chicago,Brown Marc,261,0.531,46.4%,30.7%,55.0%,38.6%,40.6%,35.8%,28.9%,28.7%,34.7%,100.0%,54.4%,75.4%,
Ill.-Chicago,Harks Jordan,185,0.591,60.5%,68.1%,70.6%,69.7%,31.4%,39.7%,52.2%,0.5%,0.0%,---,42.7%,49.4%,
Ill.-Chicago,Wiegand Jake,175,0.530,45.4%,68.6%,55.0%,62.1%,23.4%,29.3%,58.3%,8.0%,7.1%,100.0%,54.9%,78.1%,
Ill.-Chicago,Humes Hayden,165,0.514,48.5%,19.4%,50.0%,68.8%,20.6%,38.2%,30.8%,60.0%,34.3%,91.2%,24.2%,72.5%,
Ill.-Chicago,Birt Pat,156,0.530,48.7%,25.0%,51.3%,20.0%,35.3%,36.4%,10.0%,39.7%,38.7%,87.5%,23.7%,86.5%,
Ill.-Chicago,McGuire Markese,95,0.408,37.9%,31.6%,36.7%,9.1%,38.9%,27.0%,40.0%,29.5%,35.7%,80.0%,36.8%,54.3%,
Ill.-Chicago,Snider Gabe,79,0.570,57.0%,19.0%,33.3%,60.0%,16.5%,53.8%,14.3%,64.6%,43.1%,90.9%,0.0%,---,
Ill.-Chicago,Parker Jay,77,0.436,33.8%,42.9%,51.5%,11.8%,32.5%,24.0%,16.7%,24.7%,10.5%,100.0%,55.8%,76.7%,
Ill.-Chicago,Fells Ahman,45,0.508,51.1%,53.3%,62.5%,60.0%,31.1%,35.7%,60.0%,15.6%,28.6%,100.0%,28.9%,46.2%,
Ill.-Chicago,Simonton Will,32,0.498,50.0%,75.0%,45.8%,72.7%,25.0%,62.5%,20.0%,0.0%,---,---,40.6%,46.2%,
Ill.-Chicago,Miller Joey,15,0.414,40.0%,33.3%,40.0%,0.0%,13.3%,50.0%,100.0%,53.3%,25.0%,50.0%,26.7%,50.0%,
Ill.-Chicago,White Marcus,14,0.167,10.7%,7.1%,0.0%,---,14.3%,0.0%,---,78.6%,9.1%,100.0%,14.3%,100.0%,
Ill.-Chicago,Whitaker Lance,6,0.719,66.7%,66.7%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,---,---,33.3%,100.0%,
Ill.-Chicago,Lauer Hans Christian,3,0.515,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,266.7%,87.5%,
Ill.-Chicago,Dounis Frank,0,1.053,0.0%,---,---,---,---,---,---,---,---,---,---,100.0%,
Ill.-Chicago,Total,1696,0.515,47.2%,37.6%,55.6%,46.6%,31.5%,35.2%,28.2%,31.0%,32.8%,74.4%,38.9%,71.4%,
Robert Morris,Anderson Karvel,486,0.658,63.3%,15.8%,66.2%,27.5%,31.3%,51.3%,17.9%,52.9%,46.3%,75.6%,23.3%,84.1%,
Robert Morris,Jones Lucky,388,0.540,48.2%,26.0%,45.5%,23.9%,23.7%,39.1%,47.2%,50.3%,35.9%,94.3%,39.9%,80.6%,
Robert Morris,Myers-Pate Anthony,204,0.505,44.4%,44.1%,44.4%,17.5%,23.5%,39.6%,21.1%,32.4%,31.8%,100.0%,45.1%,75.0%,
Robert Morris,Oliver Charles,188,0.532,48.7%,25.0%,61.7%,31.0%,18.6%,28.6%,30.0%,56.4%,33.0%,97.1%,27.1%,84.3%,
Robert Morris,Hawkins Stephan,154,0.480,46.1%,40.9%,57.1%,52.8%,59.1%,38.5%,85.7%,0.0%,---,---,18.8%,65.5%,
Robert Morris,Worthem Jeremiah,134,0.522,47.0%,32.8%,52.3%,30.4%,47.0%,34.9%,45.5%,20.1%,44.4%,75.0%,45.5%,72.1%,
Robert Morris,Appolon David,118,0.515,46.6%,57.6%,58.8%,25.0%,20.3%,37.5%,33.3%,22.0%,15.4%,75.0%,42.4%,72.0%,
Robert Morris,McFadden Mike,110,0.469,43.6%,53.6%,52.5%,48.4%,46.4%,33.3%,52.9%,0.0%,---,---,42.7%,59.6%,
Robert Morris,Stewart Kavon,106,0.482,41.5%,71.7%,44.7%,11.8%,21.7%,30.4%,14.3%,6.6%,28.6%,100.0%,92.5%,60.2%,
Robert Morris,Tate Aaron,101,0.475,46.5%,64.4%,56.9%,51.4%,35.6%,27.8%,90.0%,0.0%,---,---,37.6%,50.0%,
Robert Morris,Newton Desjuan,41,0.519,51.2%,41.5%,41.2%,14.3%,12.2%,40.0%,0.0%,46.3%,42.1%,75.0%,22.0%,55.6%,
Robert Morris,Lee Britton,3,0.000,0.0%,33.3%,0.0%,---,66.7%,0.0%,---,0.0%,---,---,66.7%,0.0%,
Robert Morris,BRICKMANJASON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Robert Morris,MUSTERSNATHANIEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Robert Morris,JOSEPHTROY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Robert Morris,Total,2033,0.543,50.4%,34.8%,52.8%,31.0%,30.6%,39.4%,40.8%,34.6%,38.5%,85.2%,36.6%,72.8%,
Seattle,Umipig Isiah,475,0.545,50.1%,17.1%,44.4%,2.8%,22.5%,40.2%,14.0%,60.4%,36.9%,71.7%,28.2%,82.8%,
Seattle,Flora Jarell,256,0.513,49.4%,23.4%,53.3%,28.1%,18.0%,26.1%,8.3%,58.6%,36.7%,87.3%,17.2%,70.5%,
Seattle,Trent Clarence,192,0.504,47.7%,36.5%,54.3%,39.5%,23.4%,42.2%,68.4%,40.1%,29.9%,100.0%,34.4%,63.6%,
Seattle,Pickett D'Vonne,183,0.484,45.4%,56.3%,52.4%,9.3%,43.2%,36.7%,20.7%,0.5%,0.0%,---,40.4%,60.8%,
Seattle,Sunderhaus Deshaun,142,0.587,57.7%,69.7%,57.6%,70.2%,30.3%,58.1%,52.0%,0.0%,---,---,44.4%,60.3%,
Seattle,Crook Jack,137,0.480,45.3%,52.6%,54.2%,53.8%,46.7%,35.9%,78.3%,0.7%,0.0%,---,32.8%,62.2%,
Seattle,Murray Emerson,111,0.430,39.2%,30.6%,41.2%,21.4%,10.8%,33.3%,0.0%,58.6%,26.2%,88.2%,27.9%,67.7%,
Seattle,Adenekan Shore,108,0.575,55.6%,88.9%,59.4%,64.9%,11.1%,25.0%,66.7%,0.0%,---,---,63.9%,60.9%,
Seattle,Powell William,66,0.474,48.5%,77.3%,58.8%,53.3%,21.2%,14.3%,100.0%,1.5%,0.0%,---,62.1%,41.5%,
Seattle,Bidart Luiz,58,0.449,41.4%,8.6%,20.0%,0.0%,5.2%,66.7%,50.0%,86.2%,28.0%,78.6%,24.1%,71.4%,
Seattle,Chibuogwu Emmanuel,58,0.415,40.5%,41.4%,37.5%,22.2%,15.5%,44.4%,75.0%,43.1%,28.0%,100.0%,34.5%,45.0%,
Seattle,Trimble David,12,0.411,41.7%,75.0%,44.4%,0.0%,25.0%,33.3%,0.0%,0.0%,---,---,66.7%,37.5%,
Seattle,Total,1798,0.512,48.4%,39.2%,52.7%,40.2%,24.3%,38.2%,38.9%,36.5%,33.8%,81.1%,33.9%,65.2%,
Villanova,Bell James,373,0.579,54.0%,26.0%,59.8%,46.6%,12.6%,34.0%,43.8%,61.4%,37.1%,87.1%,29.0%,81.5%,
Villanova,Hilliard Darrun,323,0.622,59.4%,35.9%,62.1%,37.5%,11.8%,39.5%,20.0%,52.3%,41.4%,84.3%,44.0%,71.8%,
Villanova,Pinkston Jayvaughn,307,0.594,53.4%,61.2%,63.8%,55.0%,28.7%,36.4%,34.4%,10.1%,25.8%,100.0%,66.1%,74.4%,
Villanova,Arcidiacono Ryan,271,0.536,50.4%,9.6%,53.8%,28.6%,27.3%,45.9%,38.2%,63.1%,34.5%,67.8%,33.6%,70.3%,
Villanova,Hart Josh,174,0.603,57.5%,40.2%,77.1%,48.1%,12.1%,33.3%,42.9%,47.7%,31.3%,100.0%,55.2%,67.7%,
Villanova,Ennis Dylan,133,0.497,44.7%,21.8%,55.2%,50.0%,15.8%,28.6%,0.0%,62.4%,30.1%,84.0%,31.6%,78.6%,
Villanova,Ochefu Daniel,128,0.591,59.4%,74.2%,69.5%,74.2%,25.0%,31.2%,40.0%,0.8%,0.0%,---,57.8%,55.4%,
Villanova,Jenkins Kris,118,0.535,50.0%,12.7%,53.3%,62.5%,18.6%,27.3%,33.3%,68.6%,37.0%,93.3%,22.9%,81.5%,
Villanova,Chennault Tony,72,0.488,38.9%,38.9%,50.0%,21.4%,56.9%,34.1%,21.4%,4.2%,0.0%,---,68.1%,75.5%,
Villanova,McMahon Nick,4,0.250,25.0%,25.0%,100.0%,0.0%,0.0%,---,---,75.0%,0.0%,---,0.0%,---,
Villanova,Lowe Henry,2,0.730,125.0%,50.0%,100.0%,100.0%,0.0%,---,---,50.0%,100.0%,100.0%,150.0%,0.0%,
Villanova,Reynolds Darryl,2,0.519,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,500.0%,30.0%,
Villanova,Farrell Patrick,0,0.351,0.0%,---,---,---,---,---,---,---,---,---,---,33.3%,
