Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
FIU,Nottage Eric,106,0.552,50.9%,21.7%,43.5%,10.0%,15.1%,31.2%,0.0%,63.2%,38.8%,61.5%,39.6%,73.8%,
FIU,Rodriguez Ray,67,0.509,49.3%,6.0%,100.0%,50.0%,13.4%,22.2%,0.0%,80.6%,33.3%,94.4%,14.9%,70.0%,
FIU,Smith Cameron,60,0.580,56.7%,76.7%,67.4%,58.1%,23.3%,21.4%,0.0%,0.0%,---,---,46.7%,60.7%,
FIU,Douglas Michael,41,0.343,35.4%,22.0%,66.7%,66.7%,7.3%,33.3%,0.0%,70.7%,17.2%,100.0%,36.6%,26.7%,
FIU,Hussein Hassan,6,0.647,66.7%,16.7%,100.0%,0.0%,83.3%,60.0%,100.0%,0.0%,---,---,33.3%,50.0%,
FIU,BROWN,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
FIU,DIXONMARCUS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,MARICMARIN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,ANTOINEDARNEL,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
FIU,Total,1779,0.546,52.0%,39.9%,62.1%,41.3%,32.0%,37.2%,25.0%,28.0%,36.3%,83.4%,36.3%,66.4%,
BYU,Fischer Chase,509,0.569,52.1%,20.0%,58.8%,41.7%,20.0%,36.3%,37.8%,59.9%,36.7%,84.8%,34.0%,82.7%,
BYU,Emery Nick,478,0.559,52.6%,22.2%,62.3%,40.9%,24.9%,33.6%,37.5%,52.9%,38.3%,76.3%,20.1%,85.4%,
BYU,Collinsworth Kyle,444,0.515,47.4%,35.4%,67.5%,28.3%,56.3%,36.4%,12.1%,8.3%,24.3%,44.4%,50.5%,65.2%,
BYU,Davis Kyle,321,0.569,55.6%,38.6%,66.1%,68.3%,56.7%,47.3%,44.2%,4.7%,46.7%,100.0%,42.4%,60.3%,
BYU,Seljaas Zac,178,0.689,68.5%,8.4%,66.7%,60.0%,15.2%,37.0%,50.0%,76.4%,50.0%,97.1%,18.5%,69.7%,
BYU,Kaufusi Corbin,129,0.616,61.2%,52.7%,72.1%,67.3%,47.3%,49.2%,43.3%,0.0%,---,---,61.2%,59.5%,
BYU,Chatman Jordan,92,0.491,47.8%,18.5%,29.4%,80.0%,23.9%,54.5%,58.3%,57.6%,34.0%,94.4%,10.9%,70.0%,
BYU,Austin Nate,66,0.573,57.6%,37.9%,84.0%,85.7%,60.6%,42.5%,70.6%,1.5%,0.0%,---,48.5%,53.1%,
BYU,Aytes Jamal,52,0.536,53.8%,21.2%,63.6%,28.6%,78.8%,51.2%,42.9%,0.0%,---,---,42.3%,50.0%,
BYU,Hartsock Jakob,42,0.381,38.1%,2.4%,100.0%,100.0%,11.9%,0.0%,---,85.7%,27.8%,100.0%,0.0%,---,
BYU,Toolson Jake,33,0.574,56.1%,21.2%,71.4%,20.0%,21.2%,42.9%,0.0%,57.6%,36.8%,114.3%,6.1%,100.0%,
BYU,Guinn Davin,10,0.507,45.0%,20.0%,50.0%,0.0%,50.0%,40.0%,0.0%,30.0%,33.3%,100.0%,80.0%,62.5%,
BYU,Calvert Cory,8,0.312,31.2%,0.0%,---,---,50.0%,25.0%,0.0%,50.0%,25.0%,100.0%,0.0%,---,
BYU,Shaw Braiden,6,0.513,50.0%,16.7%,100.0%,0.0%,83.3%,40.0%,100.0%,0.0%,---,---,200.0%,50.0%,
BYU,Ainge Cooper,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
BYU,PHILLIPSKYLAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,RAHONJOE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
BYU,Total,2369,0.560,53.2%,26.8%,65.1%,49.0%,36.7%,40.5%,35.8%,36.4%,38.2%,85.8%,34.9%,69.0%,
Xavier,Bluiett Trevon,401,0.558,52.1%,23.4%,47.9%,40.0%,27.7%,42.3%,34.0%,48.9%,39.8%,88.5%,30.4%,77.0%,
Xavier,Davis Myles,276,0.569,51.4%,19.2%,47.2%,32.0%,19.9%,38.2%,23.8%,60.9%,38.1%,89.1%,34.8%,85.4%,
Xavier,Farr James,264,0.582,54.7%,49.6%,63.4%,55.4%,47.3%,48.0%,56.7%,3.0%,12.5%,100.0%,39.0%,72.8%,
Xavier,Sumner Edmond,257,0.516,44.6%,51.0%,49.6%,38.5%,16.7%,27.9%,16.7%,32.3%,30.1%,72.0%,59.9%,72.7%,
Xavier,Reynolds Jalen,243,0.555,52.7%,60.9%,66.9%,61.6%,36.6%,29.2%,34.6%,2.5%,33.3%,100.0%,44.0%,65.4%,
Xavier,Macura J.P.,230,0.594,55.0%,35.2%,61.7%,54.0%,19.6%,46.7%,47.6%,45.2%,35.6%,89.2%,36.1%,80.7%,
Xavier,Abell Remy,173,0.533,48.0%,32.9%,52.6%,56.7%,21.4%,29.7%,54.5%,45.7%,35.4%,82.1%,38.2%,78.8%,
Xavier,Gates Kaiser,67,0.546,53.0%,37.3%,60.0%,66.7%,4.5%,33.3%,0.0%,58.2%,33.3%,100.0%,65.7%,56.8%,
Xavier,O&#x27;Mara Sean,64,0.614,60.9%,78.1%,68.0%,50.0%,21.9%,35.7%,60.0%,0.0%,---,---,62.5%,60.0%,
Xavier,Austin Jr. Larry,50,0.459,40.0%,74.0%,43.2%,43.8%,24.0%,33.3%,25.0%,2.0%,0.0%,---,60.0%,63.3%,
Xavier,London Makinde,25,0.503,50.0%,28.0%,28.6%,50.0%,0.0%,---,---,72.0%,38.9%,100.0%,32.0%,50.0%,
Xavier,LARRY,2,0.508,50.0%,50.0%,0.0%,---,50.0%,100.0%,100.0%,0.0%,---,---,100.0%,50.0%,
Xavier,Coker Kevin,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Xavier,Burgess Ashanti,1,0.256,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,50.0%,
Xavier,Stainbrook Tim,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Xavier,Total,2054,0.556,51.4%,39.7%,56.9%,51.1%,26.1%,39.0%,41.6%,34.2%,36.3%,87.5%,41.7%,73.0%,
Charlotte,Ogbueze Braxton,383,0.578,56.0%,7.3%,57.1%,18.8%,26.1%,35.0%,22.9%,66.6%,42.7%,74.3%,17.2%,75.8%,
Charlotte,Davis Jon,313,0.524,47.9%,38.3%,61.7%,16.2%,34.8%,28.4%,6.5%,26.8%,35.7%,76.7%,37.4%,73.5%,
Charlotte,Uchebo Joseph,310,0.584,58.4%,59.7%,67.6%,64.8%,40.3%,44.8%,28.6%,0.0%,---,---,41.9%,55.4%,
Charlotte,White Andrien,283,0.552,53.2%,29.0%,53.7%,34.1%,12.7%,16.7%,33.3%,58.3%,40.6%,89.6%,27.9%,67.1%,
Charlotte,Scott Curran,221,0.597,50.9%,36.2%,55.0%,22.7%,38.0%,36.9%,35.5%,25.8%,43.9%,92.0%,66.5%,83.0%,
Charlotte,Vanhook Anthony,186,0.510,48.4%,59.7%,61.3%,58.8%,37.6%,27.1%,47.4%,2.7%,40.0%,100.0%,26.9%,68.0%,
Charlotte,Camidge Ridell,135,0.394,38.5%,12.6%,52.9%,22.2%,17.0%,30.4%,42.9%,70.4%,25.3%,75.0%,13.3%,50.0%,
Charlotte,Sullivan Bernard,105,0.430,40.0%,41.9%,54.5%,58.3%,54.3%,31.6%,38.9%,3.8%,0.0%,---,34.3%,58.3%,
Charlotte,Griciunas Benas,89,0.541,53.4%,58.4%,63.5%,57.6%,25.8%,17.4%,75.0%,15.7%,50.0%,100.0%,21.3%,57.9%,
Charlotte,Pappas Cameron,14,0.560,42.9%,21.4%,66.7%,100.0%,28.6%,25.0%,0.0%,50.0%,28.6%,50.0%,71.4%,90.0%,
Charlotte,Aube Reid,12,0.707,58.3%,66.7%,87.5%,100.0%,33.3%,0.0%,---,0.0%,---,---,75.0%,100.0%,
Charlotte,Blakley Cameron,11,0.078,0.0%,18.2%,0.0%,---,18.2%,0.0%,---,63.6%,0.0%,---,36.4%,50.0%,
Charlotte,Warner Mitch,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Charlotte,Wilson Gavin,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Charlotte,Total,2066,0.540,51.0%,35.4%,60.9%,46.0%,30.9%,32.6%,29.3%,33.7%,38.2%,80.8%,33.2%,69.8%,
Canisius,Valenti Phil,366,0.567,52.9%,43.4%,57.2%,51.6%,23.5%,37.2%,65.6%,33.1%,38.8%,93.6%,33.3%,77.0%,
Canisius,Robertson Kassius,350,0.585,56.0%,25.4%,51.7%,13.0%,13.7%,43.8%,9.5%,60.9%,40.4%,89.5%,28.6%,73.0%,
Canisius,McMillan Malcolm,313,0.583,48.7%,45.0%,51.8%,9.6%,14.4%,40.0%,5.6%,40.6%,32.3%,68.3%,69.6%,83.0%,
Canisius,Crumpton Jermaine,268,0.521,49.6%,29.1%,59.0%,45.7%,31.3%,35.7%,56.7%,39.6%,35.8%,92.1%,25.4%,69.1%,
Canisius,Bleeker Kevin,190,0.530,49.7%,55.8%,57.5%,65.6%,17.4%,24.2%,50.0%,26.8%,33.3%,100.0%,25.8%,75.5%,
Canisius,Atkinson Chris,139,0.369,32.0%,23.7%,33.3%,18.2%,10.1%,35.7%,20.0%,66.2%,20.7%,63.2%,25.2%,74.3%,
Canisius,Reynolds Jamal,116,0.523,47.8%,95.7%,47.7%,50.9%,2.6%,33.3%,0.0%,1.7%,50.0%,100.0%,79.3%,60.9%,
Canisius,Douse Keifer,96,0.422,40.6%,58.3%,50.0%,35.7%,14.6%,35.7%,0.0%,27.1%,15.4%,100.0%,20.8%,55.0%,
Canisius,Gurley Isaiah,77,0.478,42.9%,23.4%,33.3%,0.0%,11.7%,33.3%,66.7%,64.9%,32.0%,87.5%,32.5%,76.0%,
Canisius,Ryan Cassidy,65,0.527,52.3%,36.9%,54.2%,38.5%,26.2%,35.3%,50.0%,36.9%,41.7%,100.0%,10.8%,57.1%,
Canisius,Weir Adam,25,0.377,38.0%,12.0%,66.7%,50.0%,4.0%,0.0%,---,84.0%,23.8%,100.0%,24.0%,33.3%,
Canisius,Gombe Ronnie,6,0.216,16.7%,50.0%,33.3%,100.0%,50.0%,0.0%,---,0.0%,---,---,33.3%,50.0%,
Canisius,Owen Raven,3,0.500,50.0%,0.0%,---,---,0.0%,---,---,100.0%,33.3%,100.0%,0.0%,---,
Canisius,Total,2014,0.533,49.0%,40.8%,52.5%,38.7%,17.7%,36.1%,39.5%,41.5%,34.1%,87.0%,36.9%,74.1%,
Wake Forest,Crawford Bryant,350,0.508,47.4%,34.6%,54.5%,36.4%,19.4%,23.5%,0.0%,46.0%,34.8%,71.4%,34.0%,68.1%,
Wake Forest,Thomas Devin,299,0.561,54.2%,79.3%,60.8%,45.8%,20.7%,29.0%,50.0%,0.0%,---,---,73.2%,58.4%,
Wake Forest,Mitoglou Konstantinos,220,0.561,52.3%,29.5%,64.6%,50.0%,10.5%,43.5%,90.0%,60.0%,31.8%,95.2%,33.2%,76.7%,
Wake Forest,Wilbekin Mitchell,206,0.502,46.6%,10.2%,33.3%,0.0%,18.4%,36.8%,21.4%,71.4%,34.0%,82.0%,19.4%,85.0%,
Wake Forest,Miller-McIntyre Codi,196,0.482,45.2%,47.4%,55.9%,42.3%,29.1%,24.6%,7.1%,23.5%,32.6%,66.7%,31.1%,65.6%,
Wake Forest,Collins John,148,0.589,54.7%,60.8%,62.2%,60.7%,39.2%,43.1%,60.0%,0.0%,---,---,63.5%,69.1%,
Wake Forest,Hudson Cornelius,141,0.474,41.8%,18.4%,57.7%,33.3%,22.7%,34.4%,27.3%,58.9%,26.5%,95.5%,46.1%,69.2%,
Wake Forest,Moore Doral,74,0.642,64.9%,73.0%,77.8%,64.3%,27.0%,30.0%,66.7%,0.0%,---,---,41.9%,58.1%,
Wake Forest,McClinton Greg,68,0.554,54.4%,67.6%,73.9%,67.6%,30.9%,14.3%,0.0%,1.5%,0.0%,---,41.2%,57.1%,
Wake Forest,Watson Rondale,62,0.481,46.0%,35.5%,45.5%,20.0%,16.1%,50.0%,20.0%,48.4%,30.0%,100.0%,43.5%,55.6%,
Wake Forest,VanHorn Trent,26,0.440,32.7%,34.6%,22.2%,0.0%,23.1%,83.3%,20.0%,42.3%,9.1%,100.0%,65.4%,76.5%,
Wake Forest,O&#x27;Brien Grant,8,0.059,0.0%,0.0%,---,---,25.0%,0.0%,---,75.0%,0.0%,---,12.5%,100.0%,
Wake Forest,Prendergast Stephen,4,0.101,0.0%,50.0%,0.0%,---,25.0%,0.0%,---,25.0%,0.0%,---,50.0%,50.0%,
Wake Forest,Rike Troy,2,0.500,50.0%,50.0%,100.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Wake Forest,McGregor Gilbert,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
Wake Forest,Total,1804,0.528,49.4%,43.6%,59.8%,47.8%,22.1%,31.8%,36.2%,34.3%,31.6%,83.1%,43.2%,66.0%,
Northeastern,Walker David,399,0.624,57.0%,24.1%,55.2%,30.2%,17.0%,42.6%,27.6%,58.9%,41.3%,74.2%,39.3%,86.6%,
Northeastern,Ford Quincy,386,0.533,49.4%,23.6%,65.9%,30.0%,28.0%,30.6%,27.3%,48.4%,34.8%,90.8%,33.4%,74.4%,
Northeastern,Stahl Zach,257,0.558,52.3%,71.6%,57.6%,68.9%,26.8%,39.1%,51.9%,1.6%,25.0%,100.0%,37.7%,71.1%,
Northeastern,Miller Jeremy,188,0.623,59.3%,36.7%,71.0%,63.3%,19.1%,44.4%,68.8%,44.1%,37.3%,96.8%,35.6%,76.1%,
Northeastern,Williams T.J.,132,0.539,49.6%,56.8%,65.3%,24.5%,18.9%,24.0%,16.7%,24.2%,21.9%,85.7%,70.5%,63.4%,
Northeastern,Donnelly Caleb,126,0.556,54.4%,12.7%,25.0%,50.0%,4.8%,50.0%,33.3%,82.5%,39.4%,97.6%,11.9%,73.3%,
Northeastern,Begley Devon,97,0.396,34.5%,38.1%,37.8%,14.3%,16.5%,18.8%,0.0%,45.4%,25.0%,100.0%,30.9%,70.0%,
Northeastern,Gresham Donnell,56,0.505,45.5%,12.5%,28.6%,100.0%,23.2%,7.7%,100.0%,64.3%,41.7%,100.0%,50.0%,67.9%,
Northeastern,Marshall Jimmy,50,0.548,53.0%,20.0%,60.0%,50.0%,8.0%,25.0%,0.0%,72.0%,36.1%,100.0%,20.0%,70.0%,
Northeastern,Abakah Kwesi,46,0.382,34.8%,67.4%,41.9%,92.3%,32.6%,20.0%,66.7%,0.0%,---,---,89.1%,43.9%,
Northeastern,Kamga Brandon,35,0.528,52.9%,57.1%,45.0%,44.4%,17.1%,33.3%,0.0%,25.7%,55.6%,100.0%,45.7%,50.0%,
Northeastern,Green Anthony,26,0.543,53.8%,88.5%,56.5%,61.5%,11.5%,33.3%,0.0%,0.0%,---,---,57.7%,53.3%,
Northeastern,Ford Sajon,10,0.350,40.0%,40.0%,50.0%,100.0%,60.0%,33.3%,50.0%,0.0%,---,---,60.0%,16.7%,
Northeastern,Total,1808,0.555,51.8%,36.7%,57.3%,48.7%,20.7%,33.9%,37.8%,42.6%,37.1%,88.1%,38.9%,71.6%,
UT Martin,Howard Twymond,414,0.530,47.8%,38.4%,53.5%,35.3%,47.1%,41.0%,35.0%,14.5%,36.7%,81.8%,43.5%,73.9%,
UT Martin,Anderson Alex,350,0.545,50.9%,11.4%,52.5%,33.3%,14.3%,32.0%,31.2%,74.3%,36.2%,62.8%,21.1%,86.5%,
UT Martin,Mobley Jacolby,297,0.555,52.0%,23.6%,64.3%,15.6%,14.5%,27.9%,0.0%,62.0%,35.3%,75.4%,23.2%,82.6%,
UT Martin,Edwards Kedar,231,0.481,45.9%,42.9%,56.6%,35.7%,17.7%,26.8%,36.4%,39.4%,28.6%,92.3%,30.3%,60.0%,
UT Martin,Taylor Myles,214,0.680,62.9%,55.6%,70.6%,44.0%,41.1%,52.3%,43.5%,3.3%,42.9%,66.7%,72.9%,78.8%,
UT Martin,Lee Richard,157,0.584,57.3%,12.1%,68.4%,38.5%,27.4%,39.5%,23.5%,60.5%,42.1%,92.5%,13.4%,71.4%,
UT Martin,Variste Jalen,78,0.438,41.0%,39.7%,54.8%,11.8%,51.3%,30.0%,0.0%,9.0%,28.6%,100.0%,35.9%,57.1%,
UT Martin,Durham Terrence,68,0.469,44.1%,39.7%,48.1%,38.5%,11.8%,25.0%,0.0%,48.5%,30.3%,70.0%,47.1%,56.2%,
UT Martin,Martinez Javier,54,0.653,66.7%,81.5%,77.3%,76.5%,18.5%,20.0%,50.0%,0.0%,---,---,22.2%,50.0%,
UT Martin,Rowe Chandler,50,0.533,54.0%,68.0%,52.9%,27.8%,24.0%,50.0%,50.0%,8.0%,50.0%,50.0%,74.0%,48.6%,
UT Martin,Lewis Fatodd,46,0.418,42.4%,26.1%,66.7%,62.5%,37.0%,23.5%,25.0%,37.0%,29.4%,60.0%,30.4%,35.7%,
UT Martin,Harrison James,23,0.448,41.3%,4.3%,100.0%,0.0%,26.1%,16.7%,0.0%,69.6%,31.2%,80.0%,34.8%,62.5%,
UT Martin,London Malik,15,0.504,60.0%,86.7%,69.2%,11.1%,13.3%,0.0%,---,0.0%,---,---,40.0%,0.0%,
UT Martin,Detlev Nick,3,0.408,33.3%,33.3%,100.0%,100.0%,66.7%,0.0%,---,0.0%,---,---,133.3%,50.0%,
UT Martin,Total,2000,0.546,51.2%,33.5%,60.5%,37.3%,27.9%,37.5%,31.6%,38.7%,35.4%,75.2%,35.5%,70.9%,
Ill.-Chicago,Dixson Dikembe,520,0.463,40.9%,30.0%,48.7%,21.1%,44.0%,32.8%,30.7%,26.0%,30.4%,80.5%,49.2%,66.0%,
Ill.-Chicago,Odiase Tai,228,0.500,50.0%,58.3%,59.4%,53.2%,41.2%,37.2%,68.6%,0.4%,0.0%,---,52.6%,47.5%,
Ill.-Chicago,Kolawole Michael,164,0.438,39.0%,37.8%,53.2%,39.4%,32.3%,24.5%,46.2%,29.9%,24.5%,75.0%,41.5%,64.7%,
Ill.-Chicago,Young Najeal,150,0.477,44.7%,58.0%,58.6%,37.3%,40.0%,26.7%,56.2%,2.0%,0.0%,---,38.0%,61.4%,
Ill.-Chicago,Whitaker Lance,150,0.447,41.3%,18.7%,39.3%,18.2%,42.7%,32.8%,23.8%,38.7%,34.5%,100.0%,50.0%,56.0%,
Ill.-Chicago,Burns Paris,113,0.444,41.2%,35.4%,42.5%,41.2%,28.3%,40.6%,30.8%,36.3%,26.8%,81.8%,22.1%,72.0%,
Ill.-Chicago,Snider Gabe,92,0.553,55.4%,12.0%,54.5%,33.3%,5.4%,0.0%,---,82.6%,39.5%,100.0%,8.7%,50.0%,
Ill.-Chicago,Wiegand Jake,91,0.529,47.3%,70.3%,56.2%,52.8%,24.2%,31.8%,71.4%,5.5%,0.0%,---,62.6%,68.4%,
Ill.-Chicago,Matthews Dominique,88,0.423,39.2%,37.5%,36.4%,50.0%,33.0%,31.0%,55.6%,29.5%,34.6%,88.9%,35.2%,58.1%,
Ill.-Chicago,Torres Julian,67,0.462,41.8%,61.2%,56.1%,52.2%,38.8%,19.2%,20.0%,0.0%,---,---,47.8%,62.5%,
Ill.-Chicago,McGuire Markese,60,0.397,32.5%,35.0%,33.3%,42.9%,33.3%,25.0%,60.0%,31.7%,26.3%,80.0%,50.0%,66.7%,
Ill.-Chicago,Hackett Drew,36,0.336,26.4%,27.8%,40.0%,0.0%,11.1%,25.0%,0.0%,61.1%,13.6%,33.3%,41.7%,66.7%,
Ill.-Chicago,Thomas Hassan,36,0.400,30.6%,36.1%,30.8%,25.0%,50.0%,22.2%,50.0%,13.9%,40.0%,100.0%,52.8%,73.7%,
Ill.-Chicago,Lauer Hans Christian,1,1.026,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,200.0%,100.0%,
Ill.-Chicago,Total,1796,0.464,42.5%,39.0%,51.4%,39.7%,36.5%,31.1%,42.6%,24.5%,30.2%,87.2%,44.3%,61.9%,
Robert Morris,Pryor Rodney,410,0.550,49.4%,25.1%,66.0%,41.2%,33.7%,44.2%,42.6%,41.2%,29.0%,71.4%,33.2%,86.0%,
Robert Morris,Stewart Kavon,267,0.423,37.1%,53.2%,40.8%,6.9%,27.3%,31.5%,0.0%,19.5%,23.1%,75.0%,55.8%,59.1%,
Robert Morris,Still Isaiah,238,0.480,41.8%,47.1%,42.9%,29.2%,8.0%,26.3%,20.0%,45.0%,29.0%,100.0%,53.8%,68.8%,
Robert Morris,Minnie Elijah,227,0.531,50.7%,27.3%,66.1%,48.8%,24.2%,36.4%,40.0%,48.5%,32.7%,94.4%,18.9%,76.7%,
Robert Morris,McConnell Matty,218,0.424,40.6%,15.6%,50.0%,41.2%,13.8%,33.3%,10.0%,70.6%,26.6%,95.1%,12.8%,67.9%,
Robert Morris,Giles Billy,198,0.595,60.6%,75.3%,71.8%,69.2%,22.7%,28.9%,61.5%,2.0%,0.0%,---,40.4%,51.2%,
Robert Morris,Whitley Steven,95,0.453,43.2%,42.1%,67.5%,29.6%,23.2%,22.7%,0.0%,34.7%,18.2%,100.0%,38.9%,54.1%,
Robert Morris,Frederick Andre,45,0.575,62.2%,77.8%,71.4%,80.0%,22.2%,30.0%,33.3%,0.0%,---,---,37.8%,29.4%,
Robert Morris,Lester Jordan,36,0.383,36.1%,47.2%,41.2%,85.7%,19.4%,42.9%,66.7%,33.3%,16.7%,100.0%,11.1%,75.0%,
Robert Morris,Stephens Conrad,26,0.595,57.7%,88.5%,60.9%,64.3%,11.5%,33.3%,100.0%,0.0%,---,---,34.6%,66.7%,
Robert Morris,Tate Aaron,13,0.462,46.2%,46.2%,66.7%,75.0%,53.8%,28.6%,100.0%,0.0%,---,---,0.0%,---,
Robert Morris,Johnson Nate,5,0.000,0.0%,0.0%,---,---,40.0%,0.0%,---,60.0%,0.0%,---,0.0%,---,
Robert Morris,Pugh Anthony,1,1.500,150.0%,0.0%,---,---,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,
Robert Morris,Rouse Seth,1,1.026,100.0%,0.0%,---,---,100.0%,100.0%,0.0%,0.0%,---,---,200.0%,100.0%,
Robert Morris,Total,1780,0.500,46.6%,40.6%,57.5%,46.4%,23.1%,35.7%,34.0%,36.2%,27.6%,88.2%,35.6%,66.7%,
Seattle,Westendorf Brendan,358,0.512,47.8%,29.3%,44.8%,21.3%,34.6%,34.7%,11.6%,36.0%,41.9%,79.6%,25.7%,75.0%,
Seattle,Crook Jack,266,0.505,48.1%,51.9%,60.9%,52.4%,47.7%,34.6%,40.9%,0.4%,0.0%,---,42.5%,59.3%,
Seattle,Clair Manroop,218,0.556,53.4%,6.0%,38.5%,20.0%,9.6%,38.1%,25.0%,84.4%,37.5%,91.3%,12.8%,85.7%,
Seattle,Cohee Jadon,208,0.510,45.4%,20.7%,48.8%,52.4%,41.8%,34.5%,20.0%,37.5%,37.2%,82.8%,30.8%,84.4%,
Seattle,Powell William,193,0.530,48.7%,62.7%,65.3%,49.4%,36.8%,21.1%,53.3%,0.5%,0.0%,---,83.9%,60.5%,
Seattle,Chibuogwu Emmanuel,124,0.492,44.0%,25.8%,46.9%,60.0%,66.9%,45.8%,78.9%,7.3%,11.1%,100.0%,34.7%,76.7%,
Seattle,Menzies Aaron,115,0.522,53.0%,65.2%,62.7%,59.6%,34.8%,35.0%,57.1%,0.0%,---,---,36.5%,45.2%,
Seattle,Spurgeon Jake,92,0.436,42.9%,14.1%,53.8%,71.4%,8.7%,50.0%,50.0%,77.2%,26.8%,94.7%,15.2%,50.0%,
Seattle,Shaughnessy Jack,66,0.396,32.6%,33.3%,45.5%,30.0%,21.2%,28.6%,0.0%,45.5%,16.7%,100.0%,51.5%,64.7%,
Seattle,Montoya Malik,57,0.558,55.3%,35.1%,55.0%,36.4%,29.8%,41.2%,57.1%,35.1%,45.0%,100.0%,21.1%,58.3%,
Seattle,Moore Zachary,35,0.652,61.4%,8.6%,100.0%,33.3%,14.3%,40.0%,100.0%,77.1%,40.7%,100.0%,20.0%,100.0%,
Seattle,Total,1732,0.513,48.1%,33.8%,56.2%,47.1%,34.5%,35.0%,40.7%,31.8%,35.8%,88.3%,35.3%,66.6%,
Villanova,Hart Josh,448,0.602,57.5%,35.7%,74.4%,48.7%,29.9%,41.8%,28.6%,34.4%,35.7%,89.1%,30.6%,75.2%,
Villanova,Jenkins Kris,390,0.621,58.7%,12.1%,76.6%,55.6%,21.5%,51.2%,20.9%,66.4%,38.6%,90.0%,26.4%,84.5%,
Villanova,Arcidiacono Ryan,371,0.588,54.7%,18.1%,68.7%,41.3%,29.9%,38.7%,18.6%,52.0%,39.4%,72.4%,29.6%,83.6%,
Villanova,Brunson Jalen,279,0.581,53.9%,30.1%,59.5%,36.0%,24.0%,40.3%,7.4%,45.9%,38.3%,89.8%,38.0%,77.4%,
Villanova,Ochefu Daniel,244,0.642,62.7%,68.9%,69.6%,71.8%,30.7%,48.0%,52.8%,0.4%,0.0%,---,38.9%,68.4%,
Villanova,Booth Phil,242,0.508,44.8%,25.2%,45.9%,39.3%,24.0%,37.9%,13.6%,50.8%,31.7%,82.1%,30.2%,87.7%,
Villanova,Bridges Mikal,165,0.633,59.1%,43.0%,81.7%,58.6%,10.3%,29.4%,60.0%,46.7%,29.9%,95.7%,45.5%,78.7%,
Villanova,Reynolds Darryl,76,0.669,63.2%,80.3%,68.9%,73.8%,19.7%,40.0%,33.3%,0.0%,---,---,85.5%,72.3%,
Villanova,DiVincenzo Donte,21,0.357,35.7%,19.0%,75.0%,0.0%,0.0%,---,---,81.0%,17.6%,100.0%,0.0%,---,
Villanova,Farrell Patrick,5,0.600,60.0%,0.0%,---,---,0.0%,---,---,100.0%,40.0%,100.0%,0.0%,---,
Villanova,Rafferty Kevin,5,0.400,40.0%,80.0%,50.0%,50.0%,0.0%,---,---,20.0%,0.0%,---,0.0%,---,
Villanova,Lowe Henry,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,200.0%,0.0%,
Villanova,Total,2247,0.597,56.1%,32.4%,68.9%,55.1%,25.0%,42.4%,26.1%,42.7%,36.2%,85.6%,34.1%,78.2%,
Howard,Daniel James,582,0.549,45.7%,30.6%,46.1%,6.1%,28.0%,39.3%,1.6%,41.4%,33.2%,36.2%,56.9%,84.6%,
Howard,Collins Damon,283,0.452,39.4%,39.2%,53.2%,37.3%,43.1%,29.5%,25.0%,17.7%,22.0%,63.6%,37.8%,73.8%,
Howard,Boyd Marcel,192,0.543,52.1%,78.6%,57.6%,49.4%,21.4%,31.7%,23.1%,0.0%,---,---,82.3%,57.0%,
Howard,Stone Tyler,186,0.465,39.8%,56.5%,43.8%,32.6%,26.9%,38.0%,57.9%,16.7%,19.4%,100.0%,52.2%,70.1%,
Howard,Mingo Dalique,123,0.461,40.2%,43.1%,58.5%,29.0%,30.9%,28.9%,27.3%,26.0%,15.6%,60.0%,39.8%,73.5%,
Howard,Andoh Kofi,112,0.502,40.2%,45.5%,47.1%,50.0%,37.5%,28.6%,75.0%,17.0%,31.6%,100.0%,58.9%,81.8%,
Howard,Hill Keon,109,0.418,40.8%,24.8%,48.1%,15.4%,27.5%,20.0%,33.3%,47.7%,32.7%,94.1%,9.2%,60.0%,
